,establecimiento_id,establecimiento_nombre,origen_financiamiento,departamento_id,provincia_id,tipologia_nombre
227,50821192284537,CENTRO DE SALUD BARRIO MARIANO MORENO,Municipal,119,82,Con atención médica diaria y con especialidades y/o otras profesiones
228,51220212327354,MAMOTEST - SERVICIO DE MAMOGRAFIA,Privado,21,22,Diagnostico por Imágenes
229,50820492184767,CENTRO DE SALUD LA SARITA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
230,50820492184775,CENTRO DE SALUD LAS GARZAS,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
231,50820492184909,CENTRO DE SALUD PUERTO RECONQUISTA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
232,50820492184530,CENTRO DE SALUD BARRIO LA CORTADA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
233,50820492184651,CENTRO DE SALUD DR. JORGE CANIZA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
234,50820492184763,CENTRO DE SALUD LA RESERVA,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
235,50820492184576,CENTRO DE SALUD BERNA,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
236,50820492184976,CENTRO DE SALUD SIETE PROVINCIAS,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
237,50820492184584,CENTRO DE SALUD CAMPO HARDY,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
238,50820492184671,CENTRO DE SALUD EL YAGUARETE,Provincial,49,82,Sin atención médica en forma periódica (menor a 3 veces por semana)
239,50820492184498,CENTRO DE SALUD ARROYO CEIBAL,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
240,50820492184885,CENTRO DE SALUD PARAJE LAS CLARITAS,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
241,50820492184895,CENTRO DE SALUD PEDRO VICENTIN,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
242,50820492184703,CENTRO DE SALUD FLOR DE ORO,Provincial,49,82,Sin atención médica en forma periódica (menor a 3 veces por semana)
243,50861262192167,PUESTO SANITARIO EL CAJON (OJO DE AGUA),Provincial,126,86,Con atención médica diaria y con especialidades y/o otras profesiones
244,10661332173028,HOSPITAL KACHA WET CHOH WAI  - ALTO LA SIERRA,Provincial,133,66,Bajo riesgo con internación simple
245,10660562173062,HOSPITAL PROF. SALVADOR MAZZA,Provincial,56,66,Bajo riesgo con internación simple
246,10661262173068,HOSPITAL SAN VICENTE DE PAUL DE ORAN,Provincial,126,66,Alto riesgo con terapia intensiva
247,10660842173069,HOSPITAL SANTA TERESA,Provincial,84,66,Bajo riesgo con internación simple
248,10660352173070,HOSPITAL SANTA TERESITA,Provincial,35,66,Bajo riesgo con internación simple
249,53661122373551,OPTICA CENTROLENT,Privado,112,66,Óptica
250,53661262373570,OPTICA Y CONTACTOLOGIA BUTTIERO,Privado,126,66,Óptica
251,50064412201333,CENTRO DE SALUD N° 8 DE LA PLATA,Municipal,441,6,Con atención médica diaria y con especialidades y/o otras profesiones
252,50064412201332,CENTRO DE SALUD N° 7 DE LA PLATA,Municipal,441,6,Con atención médica diaria y con especialidades y/o otras profesiones
253,50064412201329,CENTRO DE SALUD N° 6 DE LA PLATA,Municipal,441,6,Con atención médica diaria y con especialidades y/o otras profesiones
254,10101052124016,ESTABLECIMIENTO SANITARIO SECCIONAL COPACABANA,Provincial,105,10,Bajo riesgo con internación simple
255,50101122124300,ESTABLECIMIENTO SANITARIO PERIFERICO SAN ISIDRO,Provincial,112,10,Sin atención médica en forma periódica (menor a 3 veces por semana)
256,50740562380234,INSTITUTO DE SALUD FEMENINA (IFEM),Privado,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
257,50700422177155,CAPS MADRE TERESA DE CALCUTA,Provincial,42,70,Con atención médica diaria y con especialidades y/o otras profesiones
258,50700422177136,CAPS DR. JORGE RUIZ AGUILAR,Provincial,42,70,Con atención médica diaria y con especialidades y/o otras profesiones
259,52740352380251,CENTRO PRIVADO DE NEFROLOGIA Y HEMODIALISIS SRL,Privado,35,74,Centro de Diálisis
260,10740492180017,HOSPITAL MERLO,Provincial,49,74,Mediano riesgo con internación con cuidados especiales
261,50861752192217,PUESTO SANITARIO ATOJ POZO (HOSP BREA POZO),Provincial,175,86,Sin atención médica en forma periódica (menor a 3 veces por semana)
262,50861682192223,PUESTO SANITARIO BARRANCAS (HOSP VILLASALAVINA),Provincial,168,86,Sin atención médica en forma periódica (menor a 3 veces por semana)
263,50861752192230,PUESTO SANITARIO BURRO POZO (HOSP BREA POZO),Provincial,175,86,Con atención médica general por lo menos 3 días de la semana
264,50861402192121,PUESTO SANITARIO CORRAL DEL REY (HOSP SUMAMPA),Provincial,140,86,Con atención médica diaria y con especialidades y/o otras profesiones
265,10660212173031,HOSPITAL NUESTRA SEÑORA DEL ROSARIO,Provincial,21,66,Mediano riesgo con internación con cuidados especiales
266,50221402126475,CENTRO DE SALUD VILLA ELBA,Provincial,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
267,53660562373545,MAYO  SERVICIOS DE TRASLADOS PROGRAMADOS,Privado,56,66,Unidades de Atención Móviles
268,50221402126450,CENTRO DE SALUD SANTA RITA,Provincial,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
269,50221402126272,CENTRO DE SALUD INMACULADA CONCEPCION - VILLA TTE. SAAVEDRA,Provincial,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
270,50221402126349,CENTRO DE SALUD LOTE 203,Provincial,140,22,Con atención médica diaria y con especialidades y/o otras profesiones
271,50740562380225,CENTRO MEDICO ODONTOLOGICO SAGRADO CORAZON,Privado,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
272,50740562380226,FAMISALUD,Privado,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
273,52740562380254,FRESENIUS MEDICAL CARE ARG. S.A.,Privado,56,74,Centro de Diálisis
274,51740562380244,INSTITUTO MEDICO TRAUMATOLOGICO,Privado,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
275,10740562180022,HOSPITAL SAN LUIS,Provincial,56,74,Alto riesgo con terapia intensiva
276,52100492124336,CENTRO DE REHABILITACION CATAMARCA NIVEL II,Provincial,49,10,Centro Rehabilitación motora
277,50101122124070,CENTRO DE SALUD ESTABLECIMIENTO DISTRITAL VILLA DOLORES,Provincial,112,10,Bajo riesgo con internación simple
278,53100492324342,SERVICIO DE EMERGENCIA EMECOR,Privado,49,10,Sistema de Atención extra hospitalaria
279,53100492324341,SERVICIO DE EMERGENCIA ECA EMERGENCIA MEDICA,Privado,49,10,Sistema de Atención extra hospitalaria
280,50820632385297,CONSULTORIO DRA. NILDA PIKE DE GIORGI,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
281,10181262139004,CENTRO DE SALUD SAN LORENZO,Provincial,126,18,Bajo riesgo con internación simple
282,10181332139031,HOSPITAL DR. EDUARDO ANDRES CICCONETTI,Provincial,133,18,Bajo riesgo con internación simple
283,10181332139024,HOSPITAL  JULIO C. RIVERO,Provincial,133,18,Bajo riesgo con internación simple
284,13181402139081,HOSPITAL PSIQUIATRICO EUGENIO F. RAMIREZ,Provincial,140,18,Bajo riesgo con internación simple
285,10181402139053,HOSPITAL BASE SAN LUIS DEL PALMAR,Provincial,140,18,Bajo riesgo con internación simple
286,50820632385294,CONSULTORIO DRA. MARTA SUSANA WAGENER,Privado,63,82,Con atención médica general por lo menos 3 días de la semana
287,53340142347213,E.M.I. S.R.L.,Privado,14,34,Sistema de Atención extra hospitalaria
288,51780142383115,LABORATORIO DE ANALISIS CLINICOS - PICO TRUNCADO,Privado,14,78,Laboratorio de Análisis Clínicos
289,10780142183004,HOSPITAL DISTRITAL DR. GUILLERMO HUBERTUS CARLOS KUESTER,Provincial,14,78,Mediano riesgo con internación con cuidados especiales
290,10660562173067,HOSPITAL SAN ROQUE,Provincial,56,66,Mediano riesgo con internación con cuidados especiales
291,50701192177082,CAPS ASTICA,Provincial,119,70,Con atención médica general por lo menos 3 días de la semana
292,50700282177109,CAPS COMANDANTE CABOT,Provincial,28,70,Con atención médica diaria y con especialidades y/o otras profesiones
293,50700772177111,CAPS CRISTO REY,Provincial,77,70,Con atención médica general por lo menos 3 días de la semana
294,53660562373577,SERVICIOS GENERALES - SERVICIOS DE TRASLADOS PROGRAMADOS TORREON,Privado,56,66,Unidades de Atención Móviles
295,10500842157025,HOSPITAL CARLOS F. SAPORITI.-,Provincial,84,50,Alto riesgo con terapia intensiva
296,50740562380185,CENTRO MEDICO B.I.O.M.E.D,Privado,56,74,Con atención médica diaria y con especialidades y/o otras profesiones
297,51820632385404,C.I.M.B.I. CENTRO DE INVESTIGACIONES MEDICAS Y BIOQUIMICAS,Privado,63,82,Laboratorio de Análisis Clínicos
298,50220772126309,CENTRO DE SALUD LAGUNA BLANCA,Provincial,77,22,Con atención médica diaria y con especialidades y/o otras profesiones
299,50221052126249,CENTRO DE SALUD EL TRIANGULO,Provincial,105,22,Sin atención médica en forma periódica (menor a 3 veces por semana)
300,10661052173045,HOSPITAL DR. NICOLAS CAYETANO PAGANO,Provincial,105,66,Bajo riesgo con internación simple
301,50700072277248,CIC LA LAJA,Municipal,7,70,Con atención médica general por lo menos 3 días de la semana
302,50700492177094,CAPS BELLA VISTA,Provincial,49,70,Con atención médica general por lo menos 3 días de la semana
303,50700562177191,CAPS TAMBERIAS -JACHAL-,Provincial,56,70,Sin atención médica en forma periódica (menor a 3 veces por semana)
304,50700212177205,CAPS VILLA NUEVA,Provincial,21,70,Sin atención médica en forma periódica (menor a 3 veces por semana)
305,50700562177163,CAPS MOGNA,Provincial,56,70,Con atención médica general por lo menos 3 días de la semana
306,50700562177128,CAPS ENTRE RIOS,Provincial,56,70,Sin atención médica en forma periódica (menor a 3 veces por semana)
307,50700562177183,CAPS SAN ISIDRO (EN CIC SAN ISIDRO),Provincial,56,70,Sin atención médica en forma periódica (menor a 3 veces por semana)
308,50700912177123,CAPS EJERCITO DE LOS ANDES,Provincial,91,70,Con atención médica general por lo menos 3 días de la semana
309,50700702277252,CIC POCITO,Municipal,70,70,Con atención médica diaria y con especialidades y/o otras profesiones
310,52660072374381,CENTRO EDUCATIVO TERAPEUTICO SANTA CATALINA,Privado,7,66,Centro educativo terapéutico
311,50700282177076,CAPS DR. ALFONSO BARASSI,Provincial,28,70,Con atención médica diaria y con especialidades y/o otras profesiones
312,50700072177146,CAPS LAS LOMITAS,Provincial,7,70,Con atención médica general por lo menos 3 días de la semana
313,50700842177083,CAPS BARRIO ARAMBURU,Provincial,84,70,Con atención médica diaria y con especialidades y/o otras profesiones
314,50700842177113,CAPS DOCENTES SANJUANINOS,Provincial,84,70,Con atención médica diaria y con especialidades y/o otras profesiones
315,50820492184784,CENTRO DE SALUD LOS LAPACHOS,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
316,50820492184519,CENTRO DE SALUD BARRIO CHAPERO,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
317,50820492184526,CENTRO DE SALUD GUADALUPE NORTE,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
318,50820492184516,CENTRO DE SALUD JULIA CAPOZZOLO BARRIO CARMEN LUISA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
319,50820492184527,CENTRO DE SALUD BARRIO ITATI - RECONQUISTA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
320,50820492184601,CENTRO DE SALUD CEFERINO VICENTIN,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
321,50820492184511,CENTRO DE SALUD BARRIO BELGRANO - AVELLANEDA,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
322,50820492184963,CENTRO DE SALUD SANTA ANA,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
323,50820492184889,CENTRO DE SALUD PARQUE INDUSTRIAL,Provincial,49,82,Con atención médica general por lo menos 3 días de la semana
324,50820492185028,CIC BARRIO AMERICA,Municipal,49,82,Con atención médica general por lo menos 3 días de la semana
325,50820492185034,CIC FLORENCIA,Provincial,49,82,Con atención médica diaria y con especialidades y/o otras profesiones
326,51140142331586,CENTRO DE RESONANCIA MAGNETICA,Privado,14,14,Diagnostico por Imágenes
327,50066382307263,PROYECCIONES RADIOLOGICAS,Privado,638,6,Con atención médica diaria y con especialidades y/o otras profesiones
328,50660282173152,CENTRO DE SALUD Nº 26 ATOCHA,Provincial,28,66,Con atención médica general por lo menos 3 días de la semana
329,50660282173145,CENTRO DE SALUD Nº 17 - BARRIO SAN REMO,Provincial,28,66,Con atención médica diaria y con especialidades y/o otras profesiones
330,50661472173119,CENTRO DE SALUD DR. RENE FAVALORO,Provincial,147,66,Con atención médica general por lo menos 3 días de la semana
331,50661542173357,PUESTO SANITARIO EL BARRIAL,Provincial,154,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
332,50660282173091,CENTRO DE SALUD Nº 19 EL CHAMICAL,Provincial,28,66,Con atención médica general por lo menos 3 días de la semana
333,50660562173362,PUESTO SANITARIO SECTOR CINCO,Provincial,56,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
334,50660562173261,PUESTO DE SALUD ISABEL AGUILAR,Provincial,56,66,Con atención médica general por lo menos 3 días de la semana
335,50660562173406,PUESTO SANITARIO LA PISTA,Provincial,56,66,Con atención médica general por lo menos 3 días de la semana
336,50661122173412,PUESTO SANITARIO LAGUNITA,Provincial,112,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
337,50661332173134,CENTRO DE SALUD MISION LA PAZ,Provincial,133,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
338,50421052353254,CENTRO DE ORTOPEDIA TRAUMATOLOGIA Y MEDICINA DEL TRABAJO,Privado,105,42,Con atención médica diaria y con especialidades y/o otras profesiones
339,14060582305243,HOGAR TRANSITORIO DE REHABILITACION,Privado,658,6,Bajo riesgo con internación simple
340,50380142150056,CAPS EL MILAGRO (6),Provincial,14,38,Con atención médica general por lo menos 3 días de la semana
341,53660282373571,PARAMEDIC EMERGENCIAS MEDICAS S.A,Privado,28,66,Sistema de Atención extra hospitalaria
342,10660282373076,SANATORIO ASOCIACION EL PARQUE SA,Privado,28,66,Alto riesgo con terapia intensiva
343,10660282373077,SANATORIO EL CARMEN SA,Privado,28,66,Alto riesgo con terapia intensiva especializada
344,10660282373079,SANATORIO MODELO,Privado,28,66,Alto riesgo con terapia intensiva
345,53660282373573,SEMTEX - SERVICIO DE MEDICINA DEL TRABAJO EXTERNO,Privado,28,66,Con atención médica diaria y con especialidades y/o otras profesiones
346,10780142183017,HOSPITAL ZONAL DE CALETA OLIVIA PADRE JOSE TARDIVO,Provincial,14,78,Alto riesgo con terapia intensiva especializada
347,50821122384441,CENTRO DE ESPECIALIDADES MEDICAS,Privado,112,82,Con atención médica general por lo menos 3 días de la semana
348,10780142183022,PUESTO SANITARIO JARAMILLO,Provincial,14,78,Bajo riesgo con internación simple
349,10780142183009,HOSPITAL DISTRITAL DR. BENIGNO FERNANDEZ,Provincial,14,78,Bajo riesgo con internación simple
350,50260352129118,CENTRO DE SALUD MALVINAS ARGENTINAS,Provincial,35,26,Con atención médica diaria y con especialidades y/o otras profesiones
351,15064342305247,HOGAR GERIATRICO LA SAGRADA FAMILIA,Privado,434,6,Bajo riesgo con internación simple
352,50860702192414,PUESTO SANITARIO TRES CHAÑARES (LA CAÑADA),Provincial,70,86,Sin atención médica en forma periódica (menor a 3 veces por semana)
353,50860212192245,PUESTO SANITARIO CHILQUITA (VILLA ATAMISQUI),Provincial,21,86,Con atención médica general por lo menos 3 días de la semana
354,50861612192306,PUESTO SANITARIO LA FLORIDA  (HOPS BELTRAN),Provincial,161,86,Con atención médica diaria y con especialidades y/o otras profesiones
355,50861262192140,PUESTO SANITARIO LA ISLA (HOSP OJO DE AGUA),Provincial,126,86,Sin atención médica en forma periódica (menor a 3 veces por semana)
356,50861612192095,CAPS LA LOMA,Provincial,161,86,Con atención médica general por lo menos 3 días de la semana
357,50860142192310,PUESTO SANITARIO LA MANGA (SAN JOSE DE BOQUERON),Provincial,14,86,Con atención médica diaria y con especialidades y/o otras profesiones
358,50380632350323,POLICONSULTORIO INTEGRAL,Privado,63,38,Con atención médica diaria y con especialidades y/o otras profesiones
