,cobertura,edad,varon,mujer,total,provincia
2938,"No tiene obra social, prepaga ni plan estatal",56,632,717,1349,Chubut
2939,"No tiene obra social, prepaga ni plan estatal",57,609,739,1348,Chubut
2940,"No tiene obra social, prepaga ni plan estatal",58,621,671,1292,Chubut
2941,"No tiene obra social, prepaga ni plan estatal",59,567,634,1201,Chubut
2942,"No tiene obra social, prepaga ni plan estatal",60,464,633,1097,Chubut
2943,"No tiene obra social, prepaga ni plan estatal",61,310,577,887,Chubut
2944,"No tiene obra social, prepaga ni plan estatal",62,229,481,710,Chubut
2945,"No tiene obra social, prepaga ni plan estatal",63,195,444,639,Chubut
2946,"No tiene obra social, prepaga ni plan estatal",64,144,417,561,Chubut
2947,"No tiene obra social, prepaga ni plan estatal",65,122,335,457,Chubut
2948,"No tiene obra social, prepaga ni plan estatal",66,88,142,230,Chubut
2949,"No tiene obra social, prepaga ni plan estatal",67,74,131,205,Chubut
2950,"No tiene obra social, prepaga ni plan estatal",68,70,101,171,Chubut
2951,"No tiene obra social, prepaga ni plan estatal",69,59,76,135,Chubut
2952,"No tiene obra social, prepaga ni plan estatal",70,46,73,119,Chubut
2953,"No tiene obra social, prepaga ni plan estatal",71,35,40,75,Chubut
2954,"No tiene obra social, prepaga ni plan estatal",72,55,48,103,Chubut
2955,"No tiene obra social, prepaga ni plan estatal",73,42,37,79,Chubut
2956,"No tiene obra social, prepaga ni plan estatal",74,41,43,84,Chubut
2957,"No tiene obra social, prepaga ni plan estatal",75,39,23,62,Chubut
2958,"No tiene obra social, prepaga ni plan estatal",76,33,28,61,Chubut
2959,"No tiene obra social, prepaga ni plan estatal",77,32,22,54,Chubut
2960,"No tiene obra social, prepaga ni plan estatal",78,34,16,50,Chubut
2961,"No tiene obra social, prepaga ni plan estatal",79,21,36,57,Chubut
2962,"No tiene obra social, prepaga ni plan estatal",80,27,19,46,Chubut
2963,"No tiene obra social, prepaga ni plan estatal",81,23,26,49,Chubut
2964,"No tiene obra social, prepaga ni plan estatal",82,20,15,35,Chubut
2965,"No tiene obra social, prepaga ni plan estatal",83,23,16,39,Chubut
2966,"No tiene obra social, prepaga ni plan estatal",84,29,17,46,Chubut
2967,"No tiene obra social, prepaga ni plan estatal",85,10,14,24,Chubut
2968,"No tiene obra social, prepaga ni plan estatal",86,15,16,31,Chubut
2969,"No tiene obra social, prepaga ni plan estatal",87,10,18,28,Chubut
2970,"No tiene obra social, prepaga ni plan estatal",88,11,14,25,Chubut
2971,"No tiene obra social, prepaga ni plan estatal",89,8,15,23,Chubut
2972,"No tiene obra social, prepaga ni plan estatal",90,21,12,33,Chubut
2973,"No tiene obra social, prepaga ni plan estatal",91,12,9,21,Chubut
2974,"No tiene obra social, prepaga ni plan estatal",92,12,11,23,Chubut
2975,"No tiene obra social, prepaga ni plan estatal",93,7,7,14,Chubut
2976,"No tiene obra social, prepaga ni plan estatal",94,8,12,20,Chubut
2977,"No tiene obra social, prepaga ni plan estatal",95,15,14,29,Chubut
2978,"No tiene obra social, prepaga ni plan estatal",96,5,10,15,Chubut
2979,"No tiene obra social, prepaga ni plan estatal",97,10,2,12,Chubut
2980,"No tiene obra social, prepaga ni plan estatal",98,11,4,15,Chubut
2981,"No tiene obra social, prepaga ni plan estatal",99,10,5,15,Chubut
2982,"No tiene obra social, prepaga ni plan estatal",100,-,1,1,Chubut
2983,"No tiene obra social, prepaga ni plan estatal",103,-,1,1,Chubut
3093,AREA # 30,Entre Ríos,,,,Entre Ríos
3094,AREA # 30,,,,,Entre Ríos
3095,Cobertura de salud,Edad,Sexo registrado al nacer,,,Entre Ríos
3096,Obra social o prepaga (incluye PAMI),,Mujer/Femenino,Varón/Masculino,Total,Entre Ríos
3097,Obra social o prepaga (incluye PAMI),0,3789,3818,7607,Entre Ríos
3098,Obra social o prepaga (incluye PAMI),1,3896,4162,8058,Entre Ríos
3099,Obra social o prepaga (incluye PAMI),2,4400,4601,9001,Entre Ríos
3100,Obra social o prepaga (incluye PAMI),3,5058,5149,10207,Entre Ríos
3101,Obra social o prepaga (incluye PAMI),4,5283,5699,10982,Entre Ríos
3102,Obra social o prepaga (incluye PAMI),5,5696,6012,11708,Entre Ríos
3103,Obra social o prepaga (incluye PAMI),6,5831,6055,11886,Entre Ríos
3104,Obra social o prepaga (incluye PAMI),7,6275,6557,12832,Entre Ríos
3105,Obra social o prepaga (incluye PAMI),8,6002,6299,12301,Entre Ríos
3106,Obra social o prepaga (incluye PAMI),9,6109,6408,12517,Entre Ríos
3107,Obra social o prepaga (incluye PAMI),10,5929,6235,12164,Entre Ríos
3108,Obra social o prepaga (incluye PAMI),11,6156,6617,12773,Entre Ríos
3109,Obra social o prepaga (incluye PAMI),12,6168,6403,12571,Entre Ríos
3110,Obra social o prepaga (incluye PAMI),13,6124,6343,12467,Entre Ríos
3111,Obra social o prepaga (incluye PAMI),14,6132,6351,12483,Entre Ríos
3112,Obra social o prepaga (incluye PAMI),15,6126,6293,12419,Entre Ríos
3113,Obra social o prepaga (incluye PAMI),16,6180,6384,12564,Entre Ríos
3114,Obra social o prepaga (incluye PAMI),17,6471,6645,13116,Entre Ríos
3115,Obra social o prepaga (incluye PAMI),18,5898,5963,11861,Entre Ríos
3116,Obra social o prepaga (incluye PAMI),19,5755,5726,11481,Entre Ríos
3117,Obra social o prepaga (incluye PAMI),20,5435,5195,10630,Entre Ríos
3118,Obra social o prepaga (incluye PAMI),21,4847,4846,9693,Entre Ríos
3119,Obra social o prepaga (incluye PAMI),22,4521,4399,8920,Entre Ríos
3120,Obra social o prepaga (incluye PAMI),23,3878,4092,7970,Entre Ríos
3121,Obra social o prepaga (incluye PAMI),24,4159,4165,8324,Entre Ríos
3122,Obra social o prepaga (incluye PAMI),25,4226,4347,8573,Entre Ríos
3123,Obra social o prepaga (incluye PAMI),26,4214,4132,8346,Entre Ríos
3124,Obra social o prepaga (incluye PAMI),27,4594,4576,9170,Entre Ríos
3125,Obra social o prepaga (incluye PAMI),28,4875,4860,9735,Entre Ríos
3126,Obra social o prepaga (incluye PAMI),29,5302,5073,10375,Entre Ríos
3127,Obra social o prepaga (incluye PAMI),30,5980,5552,11532,Entre Ríos
3128,Obra social o prepaga (incluye PAMI),31,6188,5643,11831,Entre Ríos
3129,Obra social o prepaga (incluye PAMI),32,6168,5568,11736,Entre Ríos
3130,Obra social o prepaga (incluye PAMI),33,6099,5600,11699,Entre Ríos
3131,Obra social o prepaga (incluye PAMI),34,6135,5612,11747,Entre Ríos
3132,Obra social o prepaga (incluye PAMI),35,6459,5971,12430,Entre Ríos
3133,Obra social o prepaga (incluye PAMI),36,6507,5927,12434,Entre Ríos
3134,Obra social o prepaga (incluye PAMI),37,6145,5648,11793,Entre Ríos
3135,Obra social o prepaga (incluye PAMI),38,6212,5671,11883,Entre Ríos
3136,Obra social o prepaga (incluye PAMI),39,6659,6157,12816,Entre Ríos
3137,Obra social o prepaga (incluye PAMI),40,6845,6266,13111,Entre Ríos
3138,Obra social o prepaga (incluye PAMI),41,6550,5929,12479,Entre Ríos
3139,Obra social o prepaga (incluye PAMI),42,7120,6492,13612,Entre Ríos
3140,Obra social o prepaga (incluye PAMI),43,6902,6239,13141,Entre Ríos
3141,Obra social o prepaga (incluye PAMI),44,6606,6056,12662,Entre Ríos
3142,Obra social o prepaga (incluye PAMI),45,6189,5751,11940,Entre Ríos
3143,Obra social o prepaga (incluye PAMI),46,6129,5426,11555,Entre Ríos
3144,Obra social o prepaga (incluye PAMI),47,6003,5322,11325,Entre Ríos
3145,Obra social o prepaga (incluye PAMI),48,5622,5137,10759,Entre Ríos
3146,Obra social o prepaga (incluye PAMI),49,5723,5218,10941,Entre Ríos
3147,Obra social o prepaga (incluye PAMI),50,5932,5145,11077,Entre Ríos
3148,Obra social o prepaga (incluye PAMI),51,5405,4826,10231,Entre Ríos
3149,Obra social o prepaga (incluye PAMI),52,5292,4651,9943,Entre Ríos
3150,Obra social o prepaga (incluye PAMI),53,5177,4530,9707,Entre Ríos
3151,Obra social o prepaga (incluye PAMI),54,5062,4520,9582,Entre Ríos
3152,Obra social o prepaga (incluye PAMI),55,5134,4354,9488,Entre Ríos
3153,Obra social o prepaga (incluye PAMI),56,5094,4604,9698,Entre Ríos
3154,Obra social o prepaga (incluye PAMI),57,5453,4673,10126,Entre Ríos
3155,Obra social o prepaga (incluye PAMI),58,5300,4447,9747,Entre Ríos
3156,Obra social o prepaga (incluye PAMI),59,5357,4607,9964,Entre Ríos
3157,Obra social o prepaga (incluye PAMI),60,5489,4309,9798,Entre Ríos
3158,Obra social o prepaga (incluye PAMI),61,5433,4216,9649,Entre Ríos
3159,Obra social o prepaga (incluye PAMI),62,5803,4182,9985,Entre Ríos
3160,Obra social o prepaga (incluye PAMI),63,5619,4083,9702,Entre Ríos
3161,Obra social o prepaga (incluye PAMI),64,5718,3889,9607,Entre Ríos
3162,Obra social o prepaga (incluye PAMI),65,6194,4451,10645,Entre Ríos
3163,Obra social o prepaga (incluye PAMI),66,5661,4555,10216,Entre Ríos
3164,Obra social o prepaga (incluye PAMI),67,5731,4818,10549,Entre Ríos
3165,Obra social o prepaga (incluye PAMI),68,5396,4373,9769,Entre Ríos
3166,Obra social o prepaga (incluye PAMI),69,5215,4482,9697,Entre Ríos
3167,Obra social o prepaga (incluye PAMI),70,5213,4415,9628,Entre Ríos
3168,Obra social o prepaga (incluye PAMI),71,5008,4029,9037,Entre Ríos
3169,Obra social o prepaga (incluye PAMI),72,4983,3937,8920,Entre Ríos
3170,Obra social o prepaga (incluye PAMI),73,4611,3564,8175,Entre Ríos
3171,Obra social o prepaga (incluye PAMI),74,4412,3315,7727,Entre Ríos
3172,Obra social o prepaga (incluye PAMI),75,4139,2995,7134,Entre Ríos
3173,Obra social o prepaga (incluye PAMI),76,3846,2766,6612,Entre Ríos
3174,Obra social o prepaga (incluye PAMI),77,3691,2579,6270,Entre Ríos
3175,Obra social o prepaga (incluye PAMI),78,3459,2223,5682,Entre Ríos
3176,Obra social o prepaga (incluye PAMI),79,3110,2085,5195,Entre Ríos
3177,Obra social o prepaga (incluye PAMI),80,2893,1826,4719,Entre Ríos
3178,Obra social o prepaga (incluye PAMI),81,2797,1634,4431,Entre Ríos
3179,Obra social o prepaga (incluye PAMI),82,2737,1474,4211,Entre Ríos
3180,Obra social o prepaga (incluye PAMI),83,2409,1230,3639,Entre Ríos
3181,Obra social o prepaga (incluye PAMI),84,1946,990,2936,Entre Ríos
3182,Obra social o prepaga (incluye PAMI),85,1852,900,2752,Entre Ríos
3183,Obra social o prepaga (incluye PAMI),86,1707,757,2464,Entre Ríos
3184,Obra social o prepaga (incluye PAMI),87,1471,653,2124,Entre Ríos
3185,Obra social o prepaga (incluye PAMI),88,1179,505,1684,Entre Ríos
3186,Obra social o prepaga (incluye PAMI),89,1095,439,1534,Entre Ríos
3187,Obra social o prepaga (incluye PAMI),90,930,321,1251,Entre Ríos
3188,Obra social o prepaga (incluye PAMI),91,819,261,1080,Entre Ríos
3189,Obra social o prepaga (incluye PAMI),92,617,207,824,Entre Ríos
3190,Obra social o prepaga (incluye PAMI),93,472,140,612,Entre Ríos
3191,Obra social o prepaga (incluye PAMI),94,390,85,475,Entre Ríos
3192,Obra social o prepaga (incluye PAMI),95,278,83,361,Entre Ríos
3193,Obra social o prepaga (incluye PAMI),96,189,55,244,Entre Ríos
3194,Obra social o prepaga (incluye PAMI),97,143,50,193,Entre Ríos
3195,Obra social o prepaga (incluye PAMI),98,98,20,118,Entre Ríos
3196,Obra social o prepaga (incluye PAMI),99,71,12,83,Entre Ríos
3197,Obra social o prepaga (incluye PAMI),100,50,9,59,Entre Ríos
3198,Obra social o prepaga (incluye PAMI),101,31,4,35,Entre Ríos
3199,Obra social o prepaga (incluye PAMI),102,30,8,38,Entre Ríos
3200,Obra social o prepaga (incluye PAMI),103,10,2,12,Entre Ríos
3201,Obra social o prepaga (incluye PAMI),104,1,3,4,Entre Ríos
3202,Obra social o prepaga (incluye PAMI),105,2,1,3,Entre Ríos
3203,Obra social o prepaga (incluye PAMI),106,2,-,2,Entre Ríos
3204,Obra social o prepaga (incluye PAMI),107,1,-,1,Entre Ríos
3205,Obra social o prepaga (incluye PAMI),108,2,2,4,Entre Ríos
3206,Obra social o prepaga (incluye PAMI),109,5,-,5,Entre Ríos
3207,Obra social o prepaga (incluye PAMI),110,2,1,3,Entre Ríos
3209,Programas o planes estatales de salud,,Mujer/Femenino,Varón/Masculino,Total,Entre Ríos
3210,Programas o planes estatales de salud,0,257,271,528,Entre Ríos
3211,Programas o planes estatales de salud,1,274,263,537,Entre Ríos
3212,Programas o planes estatales de salud,2,273,275,548,Entre Ríos
3213,Programas o planes estatales de salud,3,340,305,645,Entre Ríos
3214,Programas o planes estatales de salud,4,338,336,674,Entre Ríos
3215,Programas o planes estatales de salud,5,346,369,715,Entre Ríos
3216,Programas o planes estatales de salud,6,362,363,725,Entre Ríos
3217,Programas o planes estatales de salud,7,376,427,803,Entre Ríos
3218,Programas o planes estatales de salud,8,344,374,718,Entre Ríos
3219,Programas o planes estatales de salud,9,382,390,772,Entre Ríos
3220,Programas o planes estatales de salud,10,359,377,736,Entre Ríos
3221,Programas o planes estatales de salud,11,333,366,699,Entre Ríos
3222,Programas o planes estatales de salud,12,342,373,715,Entre Ríos
3223,Programas o planes estatales de salud,13,308,319,627,Entre Ríos
3224,Programas o planes estatales de salud,14,304,323,627,Entre Ríos
3225,Programas o planes estatales de salud,15,308,241,549,Entre Ríos
3226,Programas o planes estatales de salud,16,302,292,594,Entre Ríos
3227,Programas o planes estatales de salud,17,329,272,601,Entre Ríos
3228,Programas o planes estatales de salud,18,239,292,531,Entre Ríos
3229,Programas o planes estatales de salud,19,270,222,492,Entre Ríos
3230,Programas o planes estatales de salud,20,256,225,481,Entre Ríos
3231,Programas o planes estatales de salud,21,246,243,489,Entre Ríos
3232,Programas o planes estatales de salud,22,233,200,433,Entre Ríos
3233,Programas o planes estatales de salud,23,256,200,456,Entre Ríos
3234,Programas o planes estatales de salud,24,243,160,403,Entre Ríos
3235,Programas o planes estatales de salud,25,253,213,466,Entre Ríos
3236,Programas o planes estatales de salud,26,262,175,437,Entre Ríos
3237,Programas o planes estatales de salud,27,303,214,517,Entre Ríos
3238,Programas o planes estatales de salud,28,293,208,501,Entre Ríos
3239,Programas o planes estatales de salud,29,295,227,522,Entre Ríos
3240,Programas o planes estatales de salud,30,336,241,577,Entre Ríos
3241,Programas o planes estatales de salud,31,346,252,598,Entre Ríos
3242,Programas o planes estatales de salud,32,298,230,528,Entre Ríos
3243,Programas o planes estatales de salud,33,304,261,565,Entre Ríos
3244,Programas o planes estatales de salud,34,313,234,547,Entre Ríos
3245,Programas o planes estatales de salud,35,346,224,570,Entre Ríos
3246,Programas o planes estatales de salud,36,353,249,602,Entre Ríos
3247,Programas o planes estatales de salud,37,323,242,565,Entre Ríos
3248,Programas o planes estatales de salud,38,315,223,538,Entre Ríos
3249,Programas o planes estatales de salud,39,296,243,539,Entre Ríos
3250,Programas o planes estatales de salud,40,333,278,611,Entre Ríos
3251,Programas o planes estatales de salud,41,295,242,537,Entre Ríos
3252,Programas o planes estatales de salud,42,318,264,582,Entre Ríos
3253,Programas o planes estatales de salud,43,339,224,563,Entre Ríos
3254,Programas o planes estatales de salud,44,323,264,587,Entre Ríos
3255,Programas o planes estatales de salud,45,298,265,563,Entre Ríos
3256,Programas o planes estatales de salud,46,270,247,517,Entre Ríos
3257,Programas o planes estatales de salud,47,297,214,511,Entre Ríos
3258,Programas o planes estatales de salud,48,273,186,459,Entre Ríos
3259,Programas o planes estatales de salud,49,275,215,490,Entre Ríos
3260,Programas o planes estatales de salud,50,298,214,512,Entre Ríos
3261,Programas o planes estatales de salud,51,272,198,470,Entre Ríos
3262,Programas o planes estatales de salud,52,293,190,483,Entre Ríos
3263,Programas o planes estatales de salud,53,282,188,470,Entre Ríos
3264,Programas o planes estatales de salud,54,283,188,471,Entre Ríos
3265,Programas o planes estatales de salud,55,274,218,492,Entre Ríos
3266,Programas o planes estatales de salud,56,285,195,480,Entre Ríos
3267,Programas o planes estatales de salud,57,287,205,492,Entre Ríos
3268,Programas o planes estatales de salud,58,262,220,482,Entre Ríos
3269,Programas o planes estatales de salud,59,278,210,488,Entre Ríos
3270,Programas o planes estatales de salud,60,225,194,419,Entre Ríos
3271,Programas o planes estatales de salud,61,204,191,395,Entre Ríos
3272,Programas o planes estatales de salud,62,187,174,361,Entre Ríos
3273,Programas o planes estatales de salud,63,150,170,320,Entre Ríos
3274,Programas o planes estatales de salud,64,144,156,300,Entre Ríos
3275,Programas o planes estatales de salud,65,109,127,236,Entre Ríos
3276,Programas o planes estatales de salud,66,97,81,178,Entre Ríos
3277,Programas o planes estatales de salud,67,78,77,155,Entre Ríos
3278,Programas o planes estatales de salud,68,87,77,164,Entre Ríos
3279,Programas o planes estatales de salud,69,73,61,134,Entre Ríos
3280,Programas o planes estatales de salud,70,67,52,119,Entre Ríos
3281,Programas o planes estatales de salud,71,66,62,128,Entre Ríos
3282,Programas o planes estatales de salud,72,64,41,105,Entre Ríos
3283,Programas o planes estatales de salud,73,37,34,71,Entre Ríos
3284,Programas o planes estatales de salud,74,55,47,102,Entre Ríos
3285,Programas o planes estatales de salud,75,36,27,63,Entre Ríos
3286,Programas o planes estatales de salud,76,37,19,56,Entre Ríos
3287,Programas o planes estatales de salud,77,44,23,67,Entre Ríos
3288,Programas o planes estatales de salud,78,28,20,48,Entre Ríos
3289,Programas o planes estatales de salud,79,25,18,43,Entre Ríos
3290,Programas o planes estatales de salud,80,19,11,30,Entre Ríos
3291,Programas o planes estatales de salud,81,17,10,27,Entre Ríos
3292,Programas o planes estatales de salud,82,14,11,25,Entre Ríos
3293,Programas o planes estatales de salud,83,21,9,30,Entre Ríos
3294,Programas o planes estatales de salud,84,11,3,14,Entre Ríos
3295,Programas o planes estatales de salud,85,13,4,17,Entre Ríos
3296,Programas o planes estatales de salud,86,20,2,22,Entre Ríos
3297,Programas o planes estatales de salud,87,19,9,28,Entre Ríos
3298,Programas o planes estatales de salud,88,5,6,11,Entre Ríos
