,departamento_id,departamento_nombre,provincia_id
26460,56,GUALEGUAYCHÚ,30
26461,35,CONFLUENCIA,58
26462,35,GENERAL PEDERNERA,74
26463,35,CONFLUENCIA,58
26464,77,RAWSON,70
26465,357,GENERAL PUEYRREDÓN,6
26466,35,CONFLUENCIA,58
26467,35,CONFLUENCIA,58
26468,791,TANDIL,6
26469,35,CONFLUENCIA,58
26470,35,CONFLUENCIA,58
26471,35,CONFLUENCIA,58
26472,112,ZAPALA ,58
26473,91,PEHUENCHES,58
26474,35,CONFLUENCIA,58
26475,49,HUILICHES,58
26476,35,CONFLUENCIA,58
26477,35,CONFLUENCIA,58
26478,35,CONFLUENCIA,58
26479,35,CONFLUENCIA,58
26480,35,CONFLUENCIA,58
26481,28,CAPITAL,70
26482,35,CONFLUENCIA,58
26483,35,CONFLUENCIA,58
26484,49,HUILICHES,58
26485,35,CONFLUENCIA,58
26486,35,CONFLUENCIA,58
26487,35,CONFLUENCIA,58
26488,84,CAPITAL,90
26489,35,CONFLUENCIA,58
26490,84,PARANÁ,30
26491,84,PARANÁ,30
26492,49,JUNÍN,74
26493,581,NECOCHEA,6
26494,252,ESCOBAR,6
26495,7,BURRUYACÚ,90
26496,539,MERLO,6
26497,490,LOMAS DE ZAMORA,6
26498,357,GENERAL PUEYRREDÓN,6
26499,357,GENERAL PUEYRREDÓN,6
26500,35,CONFLUENCIA,58
26501,49,GENERAL OBLIGADO,82
26502,35,CONFLUENCIA,58
26503,35,CONFLUENCIA,58
26504,35,CONFLUENCIA,58
26505,49,HUILICHES,58
26506,14,AÑELO,58
26507,7,ALUMINÉ,58
26508,35,CONFLUENCIA,58
26509,539,MERLO,6
26510,35,CONFLUENCIA,58
26511,56,LÁCAR,58
26512,56,LÁCAR,58
26513,35,CONFLUENCIA,58
26514,56,LÁCAR,58
26515,35,CONFLUENCIA,58
26516,35,CONFLUENCIA,58
26517,35,CONFLUENCIA,58
26518,35,CONFLUENCIA,58
26519,84,CAPITAL,90
26520,7,BIEDMA,26
26521,154,UTRACÁN,42
26522,105,MARACÓ,42
26523,28,CAPITAL,66
26524,63,CHOYA,86
26525,28,CAPITAL,70
26526,105,MARACÓ,42
26527,21,ESCALANTE,26
26528,49,LAS HERAS,50
26529,56,LA CAPITAL,74
26530,28,GUAYMALLÉN,50
26531,84,ROSARIO,82
26532,126,TUPUNGATO,50
26533,84,ROSARIO,82
26534,21,GÜER AIKE,78
26535,35,CONFLUENCIA,58
26536,70,FIGUEROA,86
26537,42,CHOS MALAL,58
26538,21,DR. MANUEL BELGRANO,38
26539,35,CONFLUENCIA,58
26540,408,HURLINGHAM,6
26541,35,CONFLUENCIA,58
26542,35,CONFLUENCIA,58
26543,35,CONFLUENCIA,58
26544,84,CAPITAL,90
26545,21,GODOY CRUZ,50
26546,805,TIGRE,6
26547,7,CAPITAL,50
26548,21,CAPITAL,42
26549,98,LOVENTUÉ,42
26550,14,ALBERDI,86
26551,14,USHUAIA,94
26552,441,LA PLATA,6
26553,28,CAPITAL,70
26554,35,CONFLUENCIA,58
26555,84,CAPITAL,90
26556,105,SAN RAFAEL,50
26557,112,ZAPALA ,58
26558,35,CONFLUENCIA,58
26559,35,CONFLUENCIA,58
26560,35,CONFLUENCIA,58
26561,35,CONFLUENCIA,58
26562,49,HUILICHES,58
26563,28,GUAYMALLÉN,50
26564,84,ROSARIO,82
26565,42,MAGALLANES,78
26566,21,GODOY CRUZ,50
26567,84,CAPITAL,90
26568,28,CAPITAL,70
26569,105,MARACÓ,42
26570,21,CAPITAL,42
26571,112,ZAPALA ,58
26572,28,CAPITAL,70
26573,35,GENERAL PEDERNERA,74
26574,35,CONFLUENCIA,58
26575,84,ÑORQUÍN,58
26576,35,CONFLUENCIA,58
26577,35,CONFLUENCIA,58
26578,35,CONFLUENCIA,58
26579,35,CONFLUENCIA,58
26580,84,CAPITAL,90
26581,105,TAFÍ VIEJO,90
26582,35,CONFLUENCIA,58
26583,56,LÁCAR,58
26584,35,CONFLUENCIA,58
26585,35,CONFLUENCIA,58
26586,35,CONFLUENCIA,58
26587,364,GENERAL RODRÍGUEZ,6
26588,56,LA CAPITAL,74
26589,14,CAPITAL,14
26590,63,LA CAPITAL,82
26591,49,CAPITAL,10
26592,364,GENERAL RODRÍGUEZ,6
26593,84,LIBERTADOR GENERAL SAN MARTÍN,22
26594,7,BIEDMA,26
26595,84,CAPITAL,90
26596,21,CAPITAL,42
26597,21,CAPITAL,42
26598,112,PUELÉN,42
26599,105,MARACÓ,42
26600,140,SAN FERNANDO,22
26601,84,PARANÁ,30
26602,441,LA PLATA,6
26603,35,CONFLUENCIA,58
26604,35,CONFLUENCIA,58
26605,35,CONFLUENCIA,58
26606,56,LÁCAR,58
26607,14,CAPITAL,14
26608,168,CASTELLI,6
26609,14,CRUZ ALTA,90
26610,791,TANDIL,6
26611,280,GENERAL ALVARADO,6
26612,35,CONFLUENCIA,58
26613,134,CAÑUELAS,6
26614,35,CONFLUENCIA,58
26615,35,CONFLUENCIA,58
26616,15,CONCORDIA,30
26617,77,RAWSON,26
26618,21,DR. MANUEL BELGRANO,38
26619,35,AVELLANEDA,6
26620,35,CONFLUENCIA,58
26621,35,CONFLUENCIA,58
26622,35,CONFLUENCIA,58
26623,35,CONFLUENCIA,58
26624,140,SAN FERNANDO,22
26625,56,LÁCAR,58
26626,84,CAPITAL,90
26627,35,CONFLUENCIA,58
26628,35,CONFLUENCIA,58
26629,35,CONFLUENCIA,58
26630,35,CONFLUENCIA,58
26631,112,ZAPALA ,58
26632,49,HUILICHES,58
26633,35,CONFLUENCIA,58
26634,35,CONFLUENCIA,58
26635,35,CONFLUENCIA,58
26636,35,CONFLUENCIA,58
26637,49,CAPITAL,10
26638,441,LA PLATA,6
26639,126,SAN ALBERTO,14
26640,21,GODOY CRUZ,50
26641,140,SAN FERNANDO,22
26642,357,GENERAL PUEYRREDÓN,6
26643,63,LUJÁN DE CUYO,50
26644,84,CAPITAL,90
26645,7,CAPITAL,50
26646,28,CAPITAL,70
26647,84,ROSARIO,82
26648,35,CONFLUENCIA,58
26649,35,CONFLUENCIA,58
26650,35,CONFLUENCIA,58
26651,35,CONFLUENCIA,58
26652,63,LA CAPITAL,82
26653,84,CAPITAL,90
26654,84,CAPITAL,90
26655,84,CAPITAL,90
26656,56,GRL. JOSÉ DE SAN MARTÍN,66
26657,63,LA CAPITAL,82
26658,21,CAPITAL,18
26659,410,ITUZAINGÓ,6
26660,7,CAPITAL,50
26661,91,BERAZATEGUI,6
26662,28,CAPITAL,54
26663,35,CONFLUENCIA,58
26664,112,ZAPALA ,58
26665,35,CONFLUENCIA,58
26666,35,CONFLUENCIA,58
26667,35,CONFLUENCIA,58
26668,35,CONFLUENCIA,58
26669,35,CONFLUENCIA,58
26670,35,CONFLUENCIA,58
26671,35,CONFLUENCIA,58
26672,35,CONFLUENCIA,58
26673,35,CONFLUENCIA,58
26674,441,LA PLATA,6
26675,371,GENERAL SAN MARTÍN,6
26676,28,CAPITAL,70
26677,21,CAPITAL,42
26678,98,SAN MARTÍN,50
26679,21,CAPITAL,42
26680,105,MARACÓ,42
26681,119,RÍO SEGUNDO,14
26682,7,CAPITAL,50
26683,28,CAPITAL,70
26684,21,GODOY CRUZ,50
26685,35,CONFLUENCIA,58
26686,35,CONFLUENCIA,58
26687,35,CONFLUENCIA,58
26688,35,CONFLUENCIA,58
26689,112,ZAPALA ,58
26690,63,CHOYA,86
26691,434,LANÚS,6
26692,70,MAIPÚ,50
26693,7,CALAMUCHITA,14
26694,14,AÑELO,58
26695,861,VICENTE LÓPEZ,6
26696,63,CHICAL CO,42
26697,35,CONFLUENCIA,58
26698,28,CAPITAL,54
26699,35,CONFLUENCIA,58
26700,35,CONFLUENCIA,58
26701,35,CONFLUENCIA,58
26702,42,CHOS MALAL,58
26703,35,CONFLUENCIA,58
26704,35,CONFLUENCIA,58
26705,14,USHUAIA,94
26706,35,CONFLUENCIA,58
26707,70,LOS LAGOS,58
26708,35,CONFLUENCIA,58
26709,35,CONFLUENCIA,58
26710,84,CAPITAL,90
26711,56,LÁCAR,58
26712,14,AÑELO,58
26713,56,LÁCAR,58
26714,49,CAPITAL,86
26715,84,CAPITAL,90
26716,791,TANDIL,6
26717,70,MAIPÚ,50
26718,105,MARACÓ,42
26719,21,CAPITAL,42
26720,5,COMUNA 5,2
26721,14,CAPITAL,46
26722,21,ESCALANTE,26
26723,35,CONFLUENCIA,58
26724,35,CONFLUENCIA,58
26725,21,CORONEL PRINGLES,74
26726,410,ITUZAINGÓ,6
26727,14,GENERAL ALVEAR,50
26728,28,CAPITAL,70
26729,35,CONFLUENCIA,58
26730,791,TANDIL,6
26731,168,25 DE MAYO,22
26732,8,COLÓN,30
26733,126,OJO DE AGUA,86
26734,21,CAPITAL,42
26735,105,MARACÓ,42
26736,21,CAPITAL,42
26737,21,GODOY CRUZ,50
26738,35,GENERAL PEDERNERA,74
26739,560,MORENO,6
26740,70,GOYA,18
26741,112,ZAPALA ,58
26742,35,CONFLUENCIA,58
26743,56,CHAPALEUFÚ,42
26744,35,CONFLUENCIA,58
26745,91,PEHUENCHES,58
26746,84,CAPITAL,90
26747,35,CAUCETE,70
26748,21,DIAMANTE,30
26749,35,CONFLUENCIA,58
26750,35,CONFLUENCIA,58
26751,70,FIGUEROA,86
26752,35,CONFLUENCIA,58
26753,21,GÜER AIKE,78
26754,35,CONFLUENCIA,58
26755,35,CONFLUENCIA,58
26756,35,CONFLUENCIA,58
26757,35,CONFLUENCIA,58
26758,35,CONFLUENCIA,58
26759,84,CAPITAL,90
26760,112,ZAPALA ,58
26761,35,CONFLUENCIA,58
26762,483,LOBOS,6
26763,7,CAPITAL,50
26764,84,ROSARIO,82
26765,539,MERLO,6
26766,126,ORÁN,66
26767,28,GUAYMALLÉN,50
26768,63,LONCOPUÉ,58
26769,77,RAWSON,26
26770,35,CONFLUENCIA,58
26771,28,CAPITAL,70
26772,70,GOYA,18
26773,70,GOYA,18
26774,35,CONFLUENCIA,58
26775,35,CONFLUENCIA,58
26776,70,LOS LAGOS,58
26777,35,CONFLUENCIA,58
26778,35,CONFLUENCIA,58
26779,84,CAPITAL,90
26780,35,CONFLUENCIA,58
26781,35,CONFLUENCIA,58
26782,35,CONFLUENCIA,58
26783,35,CONFLUENCIA,58
26784,56,LÁCAR,58
26785,35,CONFLUENCIA,58
26786,35,CONFLUENCIA,58
26787,49,HUILICHES,58
26788,140,SAN FERNANDO,22
26789,84,ROSARIO,82
26790,140,SAN FERNANDO,22
26791,91,TALA,30
26792,105,MARACÓ,42
26793,28,ALMIRANTE BROWN,6
26794,63,LUJÁN DE CUYO,50
26795,35,CONFLUENCIA,58
26796,35,CONFLUENCIA,58
26797,35,CONFLUENCIA,58
26798,77,RAWSON,26
26799,140,SAN FERNANDO,22
26800,35,CONFLUENCIA,58
26801,21,ESCALANTE,26
26802,63,LA CAPITAL,82
26803,28,CAPITAL,70
26804,84,CAPITAL,90
26805,91,PEHUENCHES,58
26806,35,CONFLUENCIA,58
26807,35,CONFLUENCIA,58
26808,84,CAPITAL,90
26809,35,CONFLUENCIA,58
26810,42,CHOS MALAL,58
26811,35,CONFLUENCIA,58
26812,35,CONFLUENCIA,58
26813,35,CONFLUENCIA,58
26814,35,CONFLUENCIA,58
26815,35,CONFLUENCIA,58
26816,56,LA CAPITAL,74
26817,638,PILAR,6
26818,7,CAPITAL,50
26819,14,CAPITAL,14
26820,21,GODOY CRUZ,50
26821,21,CAPITAL,42
26822,805,TIGRE,6
26823,7,ADOLFO ALSINA,62
26824,105,RÍO PRIMERO,14
26825,140,SAN JUSTO,14
26826,161,SAN ROQUE,18
26827,91,PUNILLA,14
26828,15,COMUNA 15,2
26829,6,COMUNA 6,2
26830,84,ROSARIO,82
26831,84,PARANÁ,30
26832,77,RAWSON,26
26833,42,GENERAL ROCA,62
26834,7,BIEDMA,26
26835,84,CAPITAL,90
26836,21,GÜER AIKE,78
26837,70,GOYA,18
26838,84,CAPITAL,90
26839,28,CAPITAL,54
26840,112,MONTE CASEROS,18
26841,28,CAPITAL,70
26842,7,ATREUCÓ,42
26843,105,MARACÓ,42
26844,490,LOMAS DE ZAMORA,6
26845,427,LA MATANZA,6
26846,882,ZÁRATE ,6
26847,412,JOSÉ C. PAZ,6
26848,861,VICENTE LÓPEZ,6
26849,77,RAWSON,26
26850,168,SANTO TOMÉ,18
26851,14,CAPITAL,14
26852,7,BIEDMA,26
26853,749,SAN FERNANDO,6
26854,7,BIEDMA,26
26855,260,ESTEBAN ECHEVERRÍA,6
26856,119,YERBA BUENA,90
26857,28,GUAYMALLÉN,50
26858,763,SAN NICOLÁS,6
26859,2,COMUNA 2,2
26860,7,CORPEN AIKE,78
26861,28,CAPITAL,70
26862,7,CAPITAL,50
26863,7,CAPITAL,50
26864,70,MINAS,14
26865,91,BERAZATEGUI,6
26866,105,RÍO PRIMERO,14
26867,7,CAPITAL,50
26868,105,MARACÓ,42
26869,560,MORENO,6
26870,28,CAPITAL,54
26871,568,MORÓN,6
26872,658,QUILMES,6
26873,14,CAPITAL,14
26874,21,ESCALANTE,26
26875,77,HUCAL,42
26876,56,CHAPALEUFÚ,42
26877,14,USHUAIA,94
26878,28,CAPITAL,54
26879,760,SAN MIGUEL,6
26880,21,COLÓN,14
26881,49,CAPITAL,86
26882,274,FLORENCIO VARELA,6
26883,728,SAN ANDRÉS DE GILES,6
26884,28,CAPITAL,70
26885,119,YERBA BUENA,90
26886,84,CAPITAL,90
26887,56,BAHÍA BLANCA,6
26888,49,GUALEGUAY,30
26889,119,25 DE MAYO,54
26890,63,IGUAZÚ,54
26891,70,LOS LAGOS,58
26892,35,FEDERAL,30
26893,84,PARANÁ,30
26894,28,CAPITAL,54
26895,70,LEANDRO N. ALEM,54
26896,357,GENERAL PUEYRREDÓN,6
26897,15,COMUNA 15,2
26898,49,GENERAL MANUEL BELGRANO,54
26899,28,CAPITAL,54
26900,28,CAPITAL,54
26901,63,IGUAZÚ,54
26902,7,APÓSTOLES,54
26903,70,LEANDRO N. ALEM,54
26904,14,CAINGUÁS,54
26905,84,CAPITAL,90
26906,119,25 DE MAYO,54
26907,21,CAPITAL,42
26908,84,ROSARIO,82
26909,441,LA PLATA,6
26910,427,LA MATANZA,6
26911,644,PINAMAR ,6
26912,84,CAPITAL,90
26913,105,SARMIENTO,70
26914,84,CAPITAL,90
26915,56,LA CAPITAL,74
26916,595,OLAVARRÍA,6
26917,21,ESCALANTE,26
26918,42,GENERAL ROCA,62
26919,56,GRL. JOSÉ DE SAN MARTÍN,66
26920,21,COLÓN,14
26921,280,GENERAL ALVARADO,6
26922,6,COMUNA 6,2
26923,6,COMUNA 6,2
26924,413,JUNÍN,6
26925,13,COMUNA 13,2
26926,84,ROSARIO,82
26927,14,COMUNA 14,2
26928,12,COMUNA 12,2
26929,2,COMUNA 2,2
26930,441,LA PLATA,6
26931,14,CAPITAL,14
26932,28,CAPITAL,54
26933,91,BERAZATEGUI,6
26934,35,FUTALEUFÚ,26
26935,21,COLÓN,14
26936,490,LOMAS DE ZAMORA,6
26937,364,GENERAL RODRÍGUEZ,6
26938,21,ALBERTI,6
26939,260,ESTEBAN ECHEVERRÍA,6
26940,35,GENERAL PEDERNERA,74
26941,14,USHUAIA,94
26942,14,DESEADO,78
26943,21,GÜER AIKE,78
26944,760,SAN MIGUEL,6
26945,35,GENERAL PEDERNERA,74
26946,56,LA CAPITAL,74
26947,84,PARANÁ,30
26948,805,TIGRE,6
26949,7,BIEDMA,26
26950,840,TRES DE FEBRERO,6
26951,7,APÓSTOLES,54
26952,84,CAPITAL,90
26953,28,ALMIRANTE BROWN,6
26954,28,ALMIRANTE BROWN,6
26955,28,ALMIRANTE BROWN,6
26956,15,COMUNA 15,2
26957,28,CAPITAL,54
26958,56,BAHÍA BLANCA,6
26959,21,CAPITAL,18
26960,28,CAPITAL,70
26961,168,TOTORAL,14
26962,154,SOBREMONTE,14
26963,112,RÍO SECO,14
26964,28,CAPITAL,54
26965,35,CONFLUENCIA,58
26966,35,CONFLUENCIA,58
26967,434,LANÚS,6
26968,5,COMUNA 5,2
26969,441,LA PLATA,6
26970,21,COLÓN,14
26971,119,MORENO,86
26972,238,DOLORES,6
26973,260,ESTEBAN ECHEVERRÍA,6
26974,77,SAN ANTONIO,62
26975,84,CAPITAL,90
26976,168,TOTORAL,14
26977,4,COMUNA 4,2
26978,21,GODOY CRUZ,50
26979,7,COMUNA 7,2
26980,21,CAPITAL,42
26981,21,CAPITAL,42
26982,21,COLÓN,14
26983,77,RAWSON,26
26984,77,RAWSON,26
26985,11,COMUNA 11,2
26986,77,RAWSON,26
26987,77,RAWSON,26
26988,861,VICENTE LÓPEZ,6
26989,35,GENERAL PEDERNERA,74
26990,14,CAPITAL,46
26991,14,CAPITAL,14
26992,91,BERAZATEGUI,6
26993,714,SALTO,6
26994,112,ZAPALA ,58
26995,28,CAPITAL,66
26996,119,YERBA BUENA,90
26997,84,CAPITAL,90
26998,539,MERLO,6
26999,441,LA PLATA,6
27000,21,CANDELARIA,54
27001,7,ADOLFO ALSINA,62
27002,14,CRUZ ALTA,90
27003,595,OLAVARRÍA,6
27004,84,CAPITAL,90
27005,105,MARACÓ,42
27006,4,COMUNA 4,2
27007,84,CAPITAL,90
27008,21,CAPITAL,42
27009,70,MONTEROS,90
27010,441,LA PLATA,6
27011,14,USHUAIA,94
27012,147,SANTA MARÍA,14
27013,84,PARANÁ,30
27014,21,ESCALANTE,26
27015,63,LUJÁN DE CUYO,50
27016,756,SAN ISIDRO,6
27017,21,CAPITAL,42
27018,14,FORMOSA,34
27019,21,CAPITAL,18
27020,791,TANDIL,6
27021,756,SAN ISIDRO,6
27022,1,COMUNA 1,2
27023,35,CONFLUENCIA,58
27024,84,CAPITAL,90
27025,14,USHUAIA,94
27026,441,LA PLATA,6
27027,84,CAPITAL,90
27028,84,CAPITAL,90
27029,63,LA CAPITAL,82
27030,105,MARACÓ,42
27031,98,SAN MARTÍN,50
27032,84,ROSARIO,82
27033,35,CONHELO,42
27034,11,COMUNA 11,2
27035,56,GUALEGUAYCHÚ,30
27036,84,PARANÁ,30
27037,6,COMUNA 6,2
27038,84,CAPITAL,90
27039,658,QUILMES,6
27040,7,CALAMUCHITA,14
27041,119,RÍO SEGUNDO,14
27042,7,COMUNA 7,2
27043,15,COMUNA 15,2
27044,14,CAPITAL,14
27045,21,CHICLIGASTA,90
27046,13,COMUNA 13,2
27047,427,LA MATANZA,6
27048,84,PARANÁ,30
27049,84,PARANÁ,30
27050,8,COLÓN,30
27051,42,FELICIANO,30
27052,21,DIAMANTE,30
27053,84,PARANÁ,30
27054,84,PARANÁ,30
27055,568,MORÓN,6
27056,105,TAFÍ VIEJO,90
27057,252,ESCOBAR,6
27058,14,CRUZ ALTA,90
27059,35,GENERAL PEDERNERA,74
27060,84,CAPITAL,90
27061,14,CUSHAMEN,26
27062,42,MAGALLANES,78
27063,42,MAGALLANES,78
27064,14,USHUAIA,94
27065,7,ADOLFO ALSINA,62
27066,77,RAWSON,26
27067,756,SAN ISIDRO,6
27068,28,CAPITAL,70
27069,210,CHACABUCO,6
27070,260,ESTEBAN ECHEVERRÍA,6
27071,35,CURUZÚ CUATIÁ,18
27072,21,CAPITAL,42
27073,1,COMUNA 1,2
27074,11,COMUNA 11,2
27075,21,CAPITAL,18
27076,35,CONFLUENCIA,58
27077,105,TAFÍ VIEJO,90
27078,119,YERBA BUENA,90
27079,112,SAN PEDRO,54
27080,21,CHICLIGASTA,90
27081,84,CAPITAL,90
27082,119,YERBA BUENA,90
27083,56,LA CAPITAL,74
27084,35,FUTALEUFÚ,26
27085,35,FUTALEUFÚ,26
27086,84,CAPITAL,90
27087,7,BIEDMA,26
27088,77,RAWSON,26
27089,63,IGUAZÚ,54
27090,7,BIEDMA,26
27091,763,SAN NICOLÁS,6
27092,21,ESCALANTE,26
27093,21,ESCALANTE,26
27094,7,BIEDMA,26
27095,9,COMUNA 9,2
27096,21,GODOY CRUZ,50
27097,105,SAN RAFAEL,50
27098,357,GENERAL PUEYRREDÓN,6
27099,434,LANÚS,6
27100,12,COMUNA 12,2
27101,21,ESCALANTE,26
27102,119,SAN LORENZO,82
27103,8,COLÓN,30
27104,441,LA PLATA,6
27105,15,COMUNA 15,2
27106,6,COMUNA 6,2
27107,15,CONCORDIA,30
27108,833,TRES ARROYOS,6
27109,98,SAN MARTÍN,50
27110,35,CONFLUENCIA,58
27111,56,BAHÍA BLANCA,6
27112,13,COMUNA 13,2
27113,84,CAPITAL,90
27114,56,LA CAPITAL,74
27115,77,RAWSON,26
27116,77,RAWSON,26
27117,70,LAS COLONIAS,82
27118,21,ESCALANTE,26
27119,84,CAPITAL,90
27120,21,ESCALANTE,26
27121,7,ADOLFO ALSINA,62
27122,84,CAPITAL,90
27123,7,ADOLFO ALSINA,62
27124,28,CAPITAL,66
27125,861,VICENTE LÓPEZ,6
27126,119,TUNUYÁN,50
27127,140,SAN JUSTO,14
27128,28,CAPITAL,66
27129,35,FUTALEUFÚ,26
27130,10,COMUNA 10,2
27131,21,GODOY CRUZ,50
27132,84,PARANÁ,30
27133,140,SAN FERNANDO,22
27134,35,GENERAL PEDERNERA,74
27135,14,CAPITAL,14
27136,42,CHOS MALAL,58
27137,126,ORÁN,66
27138,28,CAPITAL,70
27139,42,GENERAL ROCA,62
27140,56,LA CAPITAL,74
27141,7,ADOLFO ALSINA,62
27142,21,CHICLIGASTA,90
27143,77,RAWSON,26
27144,21,ESCALANTE,26
27145,42,GENERAL LÓPEZ,82
27146,21,ESCALANTE,26
27147,77,RAWSON,26
27148,21,GÜER AIKE,78
27149,56,LA CAPITAL,74
27150,35,LAGO BUENOS AIRES,78
27151,28,FAMAILLÁ,90
27152,490,LOMAS DE ZAMORA,6
27153,7,ADOLFO ALSINA,62
27154,638,PILAR,6
27155,7,ADOLFO ALSINA,62
27156,5,COMUNA 5,2
27157,21,CAPITAL,42
27158,105,SAN RAFAEL,50
27159,42,GENERAL ROCA,62
27160,21,COMANDANTE FERNÁNDEZ,22
27161,105,MARACÓ,42
27162,21,CAPITAL,42
27163,21,COLÓN,14
27164,21,CAPITAL,42
27165,21,CAPITAL,42
27166,595,OLAVARRÍA,6
27167,7,CAPITAL,50
27168,6,COMUNA 6,2
27169,12,COMUNA 12,2
27170,2,COMUNA 2,2
27171,11,COMUNA 11,2
27172,28,CAPITAL,54
27173,7,ATREUCÓ,42
27174,35,CONFLUENCIA,58
27175,56,LÁCAR,58
27176,252,ESCOBAR,6
27177,140,SAN JUSTO,14
27178,252,ESCOBAR,6
27179,77,RÍO CHICO,90
27180,28,CAPITAL,66
27181,28,CAPITAL,70
27182,7,ADOLFO ALSINA,62
27183,112,METÁN,66
27184,14,DESEADO,78
27185,14,DESEADO,78
27186,7,BIEDMA,26
27187,21,ESCALANTE,26
27188,7,ADOLFO ALSINA,62
27189,412,JOSÉ C. PAZ,6
27190,119,YERBA BUENA,90
27191,91,PUNILLA,14
27192,42,GENERAL ROCA,62
27193,760,SAN MIGUEL,6
27194,84,PARANÁ,30
27195,42,GENERAL LÓPEZ,82
27196,63,LA CAPITAL,82
27197,3,COMUNA 3,2
27198,7,CAPITAL,50
27199,707,SALADILLO,6
27200,84,ROSARIO,82
27201,35,BANDA,86
27202,105,SAN RAFAEL,50
27203,21,COLÓN,14
27204,35,CONFLUENCIA,58
27205,105,TAFÍ VIEJO,90
27206,490,LOMAS DE ZAMORA,6
27207,119,YERBA BUENA,90
27208,84,CAPITAL,90
27209,84,CAPITAL,90
27210,70,MONTEROS,90
27211,14,DESEADO,78
27212,21,ESCALANTE,26
27213,7,BIEDMA,26
27214,35,CONFLUENCIA,58
27215,189,CORONEL DORREGO,6
27216,7,ADOLFO ALSINA,62
27217,28,CAPITAL,66
27218,77,RAWSON,70
27219,260,ESTEBAN ECHEVERRÍA,6
27220,756,SAN ISIDRO,6
27221,98,SAN IGNACIO,54
27222,63,LA CAPITAL,82
27223,1,COMUNA 1,2
27224,119,RÍO SEGUNDO,14
27225,14,COMUNA 14,2
27226,12,COMUNA 12,2
27227,91,TALA,30
27228,70,LA PAZ,30
27229,7,COMUNA 7,2
27230,854,25 DE MAYO,6
27231,56,GUALEGUAYCHÚ,30
27232,70,LA PAZ,30
27233,35,CURUZÚ CUATIÁ,18
27234,14,CAPITAL,46
27235,21,CASTELLANOS,82
27236,21,GÜER AIKE,78
27237,11,COMUNA 11,2
27238,14,COMUNA 14,2
27239,35,CONFLUENCIA,58
27240,410,ITUZAINGÓ,6
27241,14,COMUNA 14,2
27242,42,GENERAL SAN MARTÍN,14
27243,412,JOSÉ C. PAZ,6
27244,105,TAFÍ VIEJO,90
27245,84,CAPITAL,90
27246,168,SANTO TOMÉ,18
27247,84,CAPITAL,90
27248,84,CAPITAL,90
27249,28,CAPITAL,70
27250,854,25 DE MAYO,6
27251,371,GENERAL SAN MARTÍN,6
27252,28,CAPITAL,66
27253,77,SAN ANTONIO,62
27254,756,SAN ISIDRO,6
27255,77,RAWSON,26
27256,63,CHOYA,86
27257,84,PARANÁ,30
27258,15,COMUNA 15,2
27259,7,COMUNA 7,2
27260,1,COMUNA 1,2
27261,4,COMUNA 4,2
27262,112,SAN JUSTO,82
27263,13,COMUNA 13,2
27264,13,COMUNA 13,2
27265,9,COMUNA 9,2
27266,13,COMUNA 13,2
27267,84,ROSARIO,82
27268,13,COMUNA 13,2
27269,13,COMUNA 13,2
27270,10,COMUNA 10,2
27271,56,LA CAPITAL,74
27272,287,GENERAL ALVEAR,6
27273,3,COMUNA 3,2
27274,105,MARACÓ,42
27275,49,HUILICHES,58
27276,63,LULES,90
27277,84,CAPITAL,90
27278,70,BARADERO,6
27279,28,CAPITAL,54
27280,35,FUTALEUFÚ,26
27281,56,LA CAPITAL,74
27282,14,DESEADO,78
27283,7,BIEDMA,26
27284,7,BIEDMA,26
27285,119,YERBA BUENA,90
27286,70,LEANDRO N. ALEM,54
27287,119,YERBA BUENA,90
27288,21,ESCALANTE,26
27289,14,DESEADO,78
27290,616,PELLEGRINI,6
27291,84,CAPITAL,90
27292,84,PARANÁ,30
27293,42,MAGALLANES,78
27294,497,LUJÁN,6
27295,14,DESEADO,78
27296,21,DIAMANTE,30
27297,84,PARANÁ,30
27298,84,PARANÁ,30
27299,665,RAMALLO,6
27300,658,QUILMES,6
27301,8,COLÓN,30
27302,13,COMUNA 13,2
27303,5,COMUNA 5,2
27304,5,COMUNA 5,2
27305,7,COMUNA 7,2
27306,756,SAN ISIDRO,6
27307,5,COMUNA 5,2
27308,490,LOMAS DE ZAMORA,6
27309,490,LOMAS DE ZAMORA,6
27310,63,MARCOS JUÁREZ,14
27311,35,CONFLUENCIA,58
27312,35,CONFLUENCIA,58
27313,28,CAPITAL,70
27314,560,MORENO,6
27315,805,TIGRE,6
27316,35,AVELLANEDA,6
27317,21,CHICLIGASTA,90
27318,140,SAN FERNANDO,22
27319,14,USHUAIA,94
27320,28,CAPITAL,70
27321,119,YERBA BUENA,90
27322,441,LA PLATA,6
27323,42,GENERAL LÓPEZ,82
27324,84,ROSARIO,82
27325,84,ROSARIO,82
27326,28,CAPITAL,66
27327,351,GENERAL PINTO,6
27328,42,ELDORADO,54
27329,14,CASEROS,82
27330,15,CONCORDIA,30
27331,357,GENERAL PUEYRREDÓN,6
27332,84,ROSARIO,82
27333,4,COMUNA 4,2
27334,84,ROSARIO,82
27335,270,EZEIZA,6
27336,14,COMUNA 14,2
27337,14,COMUNA 14,2
27338,14,CAPITAL,46
27339,12,COMUNA 12,2
27340,6,COMUNA 6,2
27341,7,BIEDMA,26
27342,7,RÍO GRANDE,94
27343,42,GENERAL ROCA,62
27344,6,COMUNA 6,2
