,cobertura,edad,varon,mujer,total,provincia
310,Prepaga sólo por contratación voluntaria,84,648,1232,1880,Ciudad Autónoma de Buenos Aires
311,Prepaga sólo por contratación voluntaria,85,727,1349,2076,Ciudad Autónoma de Buenos Aires
312,Prepaga sólo por contratación voluntaria,86,395,947,1342,Ciudad Autónoma de Buenos Aires
313,Prepaga sólo por contratación voluntaria,87,350,842,1192,Ciudad Autónoma de Buenos Aires
314,Prepaga sólo por contratación voluntaria,88,350,812,1162,Ciudad Autónoma de Buenos Aires
315,Prepaga sólo por contratación voluntaria,89,222,574,796,Ciudad Autónoma de Buenos Aires
316,Prepaga sólo por contratación voluntaria,90,205,567,772,Ciudad Autónoma de Buenos Aires
317,Prepaga sólo por contratación voluntaria,91,116,218,334,Ciudad Autónoma de Buenos Aires
318,Prepaga sólo por contratación voluntaria,92,144,302,446,Ciudad Autónoma de Buenos Aires
319,Prepaga sólo por contratación voluntaria,93,83,304,387,Ciudad Autónoma de Buenos Aires
320,Prepaga sólo por contratación voluntaria,94,53,151,204,Ciudad Autónoma de Buenos Aires
321,Prepaga sólo por contratación voluntaria,95,14,197,211,Ciudad Autónoma de Buenos Aires
322,Prepaga sólo por contratación voluntaria,96,50,117,167,Ciudad Autónoma de Buenos Aires
323,Prepaga sólo por contratación voluntaria,97,1,50,51,Ciudad Autónoma de Buenos Aires
324,Prepaga sólo por contratación voluntaria,98,20,28,48,Ciudad Autónoma de Buenos Aires
325,Prepaga sólo por contratación voluntaria,99,3,50,53,Ciudad Autónoma de Buenos Aires
326,Prepaga sólo por contratación voluntaria,100,2,14,16,Ciudad Autónoma de Buenos Aires
327,Prepaga sólo por contratación voluntaria,101,1,3,4,Ciudad Autónoma de Buenos Aires
328,Prepaga sólo por contratación voluntaria,102,-,11,11,Ciudad Autónoma de Buenos Aires
329,Prepaga sólo por contratación voluntaria,103,-,2,2,Ciudad Autónoma de Buenos Aires
330,Prepaga sólo por contratación voluntaria,104,-,11,11,Ciudad Autónoma de Buenos Aires
331,Prepaga sólo por contratación voluntaria,105,-,2,2,Ciudad Autónoma de Buenos Aires
332,Prepaga sólo por contratación voluntaria,106,-,12,12,Ciudad Autónoma de Buenos Aires
333,Prepaga sólo por contratación voluntaria,107,-,3,3,Ciudad Autónoma de Buenos Aires
335,Programas o planes estatales de salud,,Varón,Mujer,Total,Ciudad Autónoma de Buenos Aires
336,Programas o planes estatales de salud,0,285,213,498,Ciudad Autónoma de Buenos Aires
337,Programas o planes estatales de salud,1,395,325,720,Ciudad Autónoma de Buenos Aires
338,Programas o planes estatales de salud,2,387,274,661,Ciudad Autónoma de Buenos Aires
339,Programas o planes estatales de salud,3,277,328,605,Ciudad Autónoma de Buenos Aires
340,Programas o planes estatales de salud,4,372,279,651,Ciudad Autónoma de Buenos Aires
341,Programas o planes estatales de salud,5,296,353,649,Ciudad Autónoma de Buenos Aires
342,Programas o planes estatales de salud,6,273,295,568,Ciudad Autónoma de Buenos Aires
343,Programas o planes estatales de salud,7,283,305,588,Ciudad Autónoma de Buenos Aires
344,Programas o planes estatales de salud,8,248,321,569,Ciudad Autónoma de Buenos Aires
345,Programas o planes estatales de salud,9,386,361,747,Ciudad Autónoma de Buenos Aires
346,Programas o planes estatales de salud,10,307,288,595,Ciudad Autónoma de Buenos Aires
347,Programas o planes estatales de salud,11,422,324,746,Ciudad Autónoma de Buenos Aires
348,Programas o planes estatales de salud,12,402,380,782,Ciudad Autónoma de Buenos Aires
349,Programas o planes estatales de salud,13,388,421,809,Ciudad Autónoma de Buenos Aires
350,Programas o planes estatales de salud,14,407,356,763,Ciudad Autónoma de Buenos Aires
351,Programas o planes estatales de salud,15,418,445,863,Ciudad Autónoma de Buenos Aires
352,Programas o planes estatales de salud,16,306,337,643,Ciudad Autónoma de Buenos Aires
353,Programas o planes estatales de salud,17,376,382,758,Ciudad Autónoma de Buenos Aires
354,Programas o planes estatales de salud,18,446,440,886,Ciudad Autónoma de Buenos Aires
355,Programas o planes estatales de salud,19,375,390,765,Ciudad Autónoma de Buenos Aires
356,Programas o planes estatales de salud,20,271,348,619,Ciudad Autónoma de Buenos Aires
357,Programas o planes estatales de salud,21,408,402,810,Ciudad Autónoma de Buenos Aires
358,Programas o planes estatales de salud,22,386,437,823,Ciudad Autónoma de Buenos Aires
359,Programas o planes estatales de salud,23,249,412,661,Ciudad Autónoma de Buenos Aires
360,Programas o planes estatales de salud,24,291,337,628,Ciudad Autónoma de Buenos Aires
361,Programas o planes estatales de salud,25,227,289,516,Ciudad Autónoma de Buenos Aires
362,Programas o planes estatales de salud,26,278,328,606,Ciudad Autónoma de Buenos Aires
363,Programas o planes estatales de salud,27,319,350,669,Ciudad Autónoma de Buenos Aires
364,Programas o planes estatales de salud,28,277,340,617,Ciudad Autónoma de Buenos Aires
365,Programas o planes estatales de salud,29,179,313,492,Ciudad Autónoma de Buenos Aires
366,Programas o planes estatales de salud,30,233,291,524,Ciudad Autónoma de Buenos Aires
367,Programas o planes estatales de salud,31,372,288,660,Ciudad Autónoma de Buenos Aires
368,Programas o planes estatales de salud,32,205,296,501,Ciudad Autónoma de Buenos Aires
369,Programas o planes estatales de salud,33,183,284,467,Ciudad Autónoma de Buenos Aires
370,Programas o planes estatales de salud,34,194,373,567,Ciudad Autónoma de Buenos Aires
371,Programas o planes estatales de salud,35,180,302,482,Ciudad Autónoma de Buenos Aires
372,Programas o planes estatales de salud,36,297,293,590,Ciudad Autónoma de Buenos Aires
373,Programas o planes estatales de salud,37,157,437,594,Ciudad Autónoma de Buenos Aires
374,Programas o planes estatales de salud,38,257,239,496,Ciudad Autónoma de Buenos Aires
375,Programas o planes estatales de salud,39,258,168,426,Ciudad Autónoma de Buenos Aires
376,Programas o planes estatales de salud,40,232,288,520,Ciudad Autónoma de Buenos Aires
377,Programas o planes estatales de salud,41,139,347,486,Ciudad Autónoma de Buenos Aires
378,Programas o planes estatales de salud,42,169,338,507,Ciudad Autónoma de Buenos Aires
379,Programas o planes estatales de salud,43,174,256,430,Ciudad Autónoma de Buenos Aires
380,Programas o planes estatales de salud,44,183,328,511,Ciudad Autónoma de Buenos Aires
381,Programas o planes estatales de salud,45,229,444,673,Ciudad Autónoma de Buenos Aires
382,Programas o planes estatales de salud,46,268,266,534,Ciudad Autónoma de Buenos Aires
383,Programas o planes estatales de salud,47,207,458,665,Ciudad Autónoma de Buenos Aires
384,Programas o planes estatales de salud,48,202,296,498,Ciudad Autónoma de Buenos Aires
385,Programas o planes estatales de salud,49,179,446,625,Ciudad Autónoma de Buenos Aires
386,Programas o planes estatales de salud,50,260,366,626,Ciudad Autónoma de Buenos Aires
387,Programas o planes estatales de salud,51,208,334,542,Ciudad Autónoma de Buenos Aires
388,Programas o planes estatales de salud,52,227,266,493,Ciudad Autónoma de Buenos Aires
389,Programas o planes estatales de salud,53,222,398,620,Ciudad Autónoma de Buenos Aires
390,Programas o planes estatales de salud,54,229,329,558,Ciudad Autónoma de Buenos Aires
391,Programas o planes estatales de salud,55,189,339,528,Ciudad Autónoma de Buenos Aires
392,Programas o planes estatales de salud,56,154,281,435,Ciudad Autónoma de Buenos Aires
393,Programas o planes estatales de salud,57,212,279,491,Ciudad Autónoma de Buenos Aires
394,Programas o planes estatales de salud,58,232,306,538,Ciudad Autónoma de Buenos Aires
395,Programas o planes estatales de salud,59,260,473,733,Ciudad Autónoma de Buenos Aires
396,Programas o planes estatales de salud,60,262,263,525,Ciudad Autónoma de Buenos Aires
397,Programas o planes estatales de salud,61,198,257,455,Ciudad Autónoma de Buenos Aires
398,Programas o planes estatales de salud,62,258,227,485,Ciudad Autónoma de Buenos Aires
399,Programas o planes estatales de salud,63,243,169,412,Ciudad Autónoma de Buenos Aires
400,Programas o planes estatales de salud,64,175,82,257,Ciudad Autónoma de Buenos Aires
401,Programas o planes estatales de salud,65,179,117,296,Ciudad Autónoma de Buenos Aires
402,Programas o planes estatales de salud,66,119,85,204,Ciudad Autónoma de Buenos Aires
403,Programas o planes estatales de salud,67,68,108,176,Ciudad Autónoma de Buenos Aires
404,Programas o planes estatales de salud,68,67,94,161,Ciudad Autónoma de Buenos Aires
405,Programas o planes estatales de salud,69,51,116,167,Ciudad Autónoma de Buenos Aires
406,Programas o planes estatales de salud,70,43,92,135,Ciudad Autónoma de Buenos Aires
407,Programas o planes estatales de salud,71,96,114,210,Ciudad Autónoma de Buenos Aires
408,Programas o planes estatales de salud,72,87,96,183,Ciudad Autónoma de Buenos Aires
409,Programas o planes estatales de salud,73,50,77,127,Ciudad Autónoma de Buenos Aires
410,Programas o planes estatales de salud,74,53,97,150,Ciudad Autónoma de Buenos Aires
411,Programas o planes estatales de salud,75,6,106,112,Ciudad Autónoma de Buenos Aires
412,Programas o planes estatales de salud,76,49,138,187,Ciudad Autónoma de Buenos Aires
413,Programas o planes estatales de salud,77,77,138,215,Ciudad Autónoma de Buenos Aires
414,Programas o planes estatales de salud,78,47,214,261,Ciudad Autónoma de Buenos Aires
415,Programas o planes estatales de salud,79,88,49,137,Ciudad Autónoma de Buenos Aires
416,Programas o planes estatales de salud,80,55,143,198,Ciudad Autónoma de Buenos Aires
417,Programas o planes estatales de salud,81,28,92,120,Ciudad Autónoma de Buenos Aires
418,Programas o planes estatales de salud,82,45,146,191,Ciudad Autónoma de Buenos Aires
419,Programas o planes estatales de salud,83,15,83,98,Ciudad Autónoma de Buenos Aires
420,Programas o planes estatales de salud,84,23,62,85,Ciudad Autónoma de Buenos Aires
421,Programas o planes estatales de salud,85,32,52,84,Ciudad Autónoma de Buenos Aires
422,Programas o planes estatales de salud,86,22,19,41,Ciudad Autónoma de Buenos Aires
423,Programas o planes estatales de salud,87,12,38,50,Ciudad Autónoma de Buenos Aires
424,Programas o planes estatales de salud,88,41,54,95,Ciudad Autónoma de Buenos Aires
425,Programas o planes estatales de salud,89,12,20,32,Ciudad Autónoma de Buenos Aires
426,Programas o planes estatales de salud,90,-,29,29,Ciudad Autónoma de Buenos Aires
427,Programas o planes estatales de salud,91,22,10,32,Ciudad Autónoma de Buenos Aires
428,Programas o planes estatales de salud,92,3,15,18,Ciudad Autónoma de Buenos Aires
429,Programas o planes estatales de salud,93,10,6,16,Ciudad Autónoma de Buenos Aires
430,Programas o planes estatales de salud,94,1,8,9,Ciudad Autónoma de Buenos Aires
431,Programas o planes estatales de salud,95,10,15,25,Ciudad Autónoma de Buenos Aires
432,Programas o planes estatales de salud,96,-,10,10,Ciudad Autónoma de Buenos Aires
433,Programas o planes estatales de salud,97,1,1,2,Ciudad Autónoma de Buenos Aires
434,Programas o planes estatales de salud,98,-,1,1,Ciudad Autónoma de Buenos Aires
435,Programas o planes estatales de salud,99,1,-,1,Ciudad Autónoma de Buenos Aires
436,Programas o planes estatales de salud,100,-,14,14,Ciudad Autónoma de Buenos Aires
437,Programas o planes estatales de salud,101,-,1,1,Ciudad Autónoma de Buenos Aires
439,"No tiene obra social, prepaga o plan estatal",,Varón,Mujer,Total,Ciudad Autónoma de Buenos Aires
440,"No tiene obra social, prepaga o plan estatal",0,4612,4539,9151,Ciudad Autónoma de Buenos Aires
441,"No tiene obra social, prepaga o plan estatal",1,4442,4083,8525,Ciudad Autónoma de Buenos Aires
442,"No tiene obra social, prepaga o plan estatal",2,4084,3974,8058,Ciudad Autónoma de Buenos Aires
443,"No tiene obra social, prepaga o plan estatal",3,4056,3848,7904,Ciudad Autónoma de Buenos Aires
444,"No tiene obra social, prepaga o plan estatal",4,4108,3828,7936,Ciudad Autónoma de Buenos Aires
445,"No tiene obra social, prepaga o plan estatal",5,3478,3623,7101,Ciudad Autónoma de Buenos Aires
446,"No tiene obra social, prepaga o plan estatal",6,3480,3356,6836,Ciudad Autónoma de Buenos Aires
447,"No tiene obra social, prepaga o plan estatal",7,3748,3422,7170,Ciudad Autónoma de Buenos Aires
448,"No tiene obra social, prepaga o plan estatal",8,3672,3347,7019,Ciudad Autónoma de Buenos Aires
449,"No tiene obra social, prepaga o plan estatal",9,3801,3464,7265,Ciudad Autónoma de Buenos Aires
450,"No tiene obra social, prepaga o plan estatal",10,3874,3325,7199,Ciudad Autónoma de Buenos Aires
451,"No tiene obra social, prepaga o plan estatal",11,3509,3425,6934,Ciudad Autónoma de Buenos Aires
452,"No tiene obra social, prepaga o plan estatal",12,3733,3599,7332,Ciudad Autónoma de Buenos Aires
453,"No tiene obra social, prepaga o plan estatal",13,3281,3439,6720,Ciudad Autónoma de Buenos Aires
454,"No tiene obra social, prepaga o plan estatal",14,3800,3751,7551,Ciudad Autónoma de Buenos Aires
455,"No tiene obra social, prepaga o plan estatal",15,3845,3715,7560,Ciudad Autónoma de Buenos Aires
456,"No tiene obra social, prepaga o plan estatal",16,3718,3702,7420,Ciudad Autónoma de Buenos Aires
457,"No tiene obra social, prepaga o plan estatal",17,3955,4054,8009,Ciudad Autónoma de Buenos Aires
458,"No tiene obra social, prepaga o plan estatal",18,4730,4764,9494,Ciudad Autónoma de Buenos Aires
459,"No tiene obra social, prepaga o plan estatal",19,4850,5512,10362,Ciudad Autónoma de Buenos Aires
460,"No tiene obra social, prepaga o plan estatal",20,5709,6217,11926,Ciudad Autónoma de Buenos Aires
461,"No tiene obra social, prepaga o plan estatal",21,6084,6666,12750,Ciudad Autónoma de Buenos Aires
462,"No tiene obra social, prepaga o plan estatal",22,6652,6448,13100,Ciudad Autónoma de Buenos Aires
463,"No tiene obra social, prepaga o plan estatal",23,6400,6257,12657,Ciudad Autónoma de Buenos Aires
464,"No tiene obra social, prepaga o plan estatal",24,6497,6418,12915,Ciudad Autónoma de Buenos Aires
465,"No tiene obra social, prepaga o plan estatal",25,6536,6379,12915,Ciudad Autónoma de Buenos Aires
466,"No tiene obra social, prepaga o plan estatal",26,6294,5861,12155,Ciudad Autónoma de Buenos Aires
467,"No tiene obra social, prepaga o plan estatal",27,5905,5621,11526,Ciudad Autónoma de Buenos Aires
468,"No tiene obra social, prepaga o plan estatal",28,5846,5925,11771,Ciudad Autónoma de Buenos Aires
469,"No tiene obra social, prepaga o plan estatal",29,5751,5326,11077,Ciudad Autónoma de Buenos Aires
470,"No tiene obra social, prepaga o plan estatal",30,5791,5133,10924,Ciudad Autónoma de Buenos Aires
471,"No tiene obra social, prepaga o plan estatal",31,4710,4858,9568,Ciudad Autónoma de Buenos Aires
472,"No tiene obra social, prepaga o plan estatal",32,5053,4450,9503,Ciudad Autónoma de Buenos Aires
473,"No tiene obra social, prepaga o plan estatal",33,4703,4789,9492,Ciudad Autónoma de Buenos Aires
474,"No tiene obra social, prepaga o plan estatal",34,4153,4221,8374,Ciudad Autónoma de Buenos Aires
475,"No tiene obra social, prepaga o plan estatal",35,4466,4462,8928,Ciudad Autónoma de Buenos Aires
476,"No tiene obra social, prepaga o plan estatal",36,4267,4185,8452,Ciudad Autónoma de Buenos Aires
477,"No tiene obra social, prepaga o plan estatal",37,4044,3821,7865,Ciudad Autónoma de Buenos Aires
478,"No tiene obra social, prepaga o plan estatal",38,3609,3681,7290,Ciudad Autónoma de Buenos Aires
479,"No tiene obra social, prepaga o plan estatal",39,3292,3763,7055,Ciudad Autónoma de Buenos Aires
480,"No tiene obra social, prepaga o plan estatal",40,3625,3841,7466,Ciudad Autónoma de Buenos Aires
481,"No tiene obra social, prepaga o plan estatal",41,3099,3515,6614,Ciudad Autónoma de Buenos Aires
482,"No tiene obra social, prepaga o plan estatal",42,3247,3428,6675,Ciudad Autónoma de Buenos Aires
483,"No tiene obra social, prepaga o plan estatal",43,3263,2990,6253,Ciudad Autónoma de Buenos Aires
484,"No tiene obra social, prepaga o plan estatal",44,2924,2856,5780,Ciudad Autónoma de Buenos Aires
485,"No tiene obra social, prepaga o plan estatal",45,2884,3067,5951,Ciudad Autónoma de Buenos Aires
486,"No tiene obra social, prepaga o plan estatal",46,2937,2993,5930,Ciudad Autónoma de Buenos Aires
487,"No tiene obra social, prepaga o plan estatal",47,2929,2724,5653,Ciudad Autónoma de Buenos Aires
488,"No tiene obra social, prepaga o plan estatal",48,2506,2882,5388,Ciudad Autónoma de Buenos Aires
489,"No tiene obra social, prepaga o plan estatal",49,2813,3085,5898,Ciudad Autónoma de Buenos Aires
490,"No tiene obra social, prepaga o plan estatal",50,3030,3568,6598,Ciudad Autónoma de Buenos Aires
491,"No tiene obra social, prepaga o plan estatal",51,2344,3275,5619,Ciudad Autónoma de Buenos Aires
492,"No tiene obra social, prepaga o plan estatal",52,2714,2838,5552,Ciudad Autónoma de Buenos Aires
493,"No tiene obra social, prepaga o plan estatal",53,2192,2864,5056,Ciudad Autónoma de Buenos Aires
494,"No tiene obra social, prepaga o plan estatal",54,2413,2841,5254,Ciudad Autónoma de Buenos Aires
495,"No tiene obra social, prepaga o plan estatal",55,2488,2641,5129,Ciudad Autónoma de Buenos Aires
496,"No tiene obra social, prepaga o plan estatal",56,2359,2851,5210,Ciudad Autónoma de Buenos Aires
497,"No tiene obra social, prepaga o plan estatal",57,2360,2468,4828,Ciudad Autónoma de Buenos Aires
498,"No tiene obra social, prepaga o plan estatal",58,2212,2630,4842,Ciudad Autónoma de Buenos Aires
499,"No tiene obra social, prepaga o plan estatal",59,1891,2286,4177,Ciudad Autónoma de Buenos Aires
500,"No tiene obra social, prepaga o plan estatal",60,2204,2588,4792,Ciudad Autónoma de Buenos Aires
501,"No tiene obra social, prepaga o plan estatal",61,1968,1463,3431,Ciudad Autónoma de Buenos Aires
502,"No tiene obra social, prepaga o plan estatal",62,1666,1308,2974,Ciudad Autónoma de Buenos Aires
503,"No tiene obra social, prepaga o plan estatal",63,1739,1151,2890,Ciudad Autónoma de Buenos Aires
504,"No tiene obra social, prepaga o plan estatal",64,1718,823,2541,Ciudad Autónoma de Buenos Aires
505,"No tiene obra social, prepaga o plan estatal",65,1512,791,2303,Ciudad Autónoma de Buenos Aires
506,"No tiene obra social, prepaga o plan estatal",66,834,591,1425,Ciudad Autónoma de Buenos Aires
