,cobertura,edad,varon,mujer,total,provincia_id
8597,"No tiene obra social, prepaga ni plan estatal",62,76,153,229,78
8598,"No tiene obra social, prepaga ni plan estatal",63,60,126,186,78
8599,"No tiene obra social, prepaga ni plan estatal",64,40,111,151,78
8600,"No tiene obra social, prepaga ni plan estatal",65,35,77,112,78
8601,"No tiene obra social, prepaga ni plan estatal",66,27,48,75,78
8602,"No tiene obra social, prepaga ni plan estatal",67,21,41,62,78
8603,"No tiene obra social, prepaga ni plan estatal",68,20,38,58,78
8604,"No tiene obra social, prepaga ni plan estatal",69,15,28,43,78
8605,"No tiene obra social, prepaga ni plan estatal",70,8,17,25,78
8606,"No tiene obra social, prepaga ni plan estatal",71,10,15,25,78
8607,"No tiene obra social, prepaga ni plan estatal",72,11,12,23,78
8608,"No tiene obra social, prepaga ni plan estatal",73,10,13,23,78
8609,"No tiene obra social, prepaga ni plan estatal",74,18,13,31,78
8610,"No tiene obra social, prepaga ni plan estatal",75,14,7,21,78
8611,"No tiene obra social, prepaga ni plan estatal",76,8,16,24,78
8612,"No tiene obra social, prepaga ni plan estatal",77,9,12,21,78
8613,"No tiene obra social, prepaga ni plan estatal",78,5,7,12,78
8614,"No tiene obra social, prepaga ni plan estatal",79,5,4,9,78
8615,"No tiene obra social, prepaga ni plan estatal",80,8,10,18,78
8616,"No tiene obra social, prepaga ni plan estatal",81,5,5,10,78
8617,"No tiene obra social, prepaga ni plan estatal",82,7,6,13,78
8618,"No tiene obra social, prepaga ni plan estatal",83,3,3,6,78
8619,"No tiene obra social, prepaga ni plan estatal",84,6,1,7,78
8620,"No tiene obra social, prepaga ni plan estatal",85,2,3,5,78
8621,"No tiene obra social, prepaga ni plan estatal",86,11,2,13,78
8622,"No tiene obra social, prepaga ni plan estatal",87,1,5,6,78
8623,"No tiene obra social, prepaga ni plan estatal",88,4,2,6,78
8624,"No tiene obra social, prepaga ni plan estatal",89,3,2,5,78
8625,"No tiene obra social, prepaga ni plan estatal",90,-,2,2,78
8626,"No tiene obra social, prepaga ni plan estatal",91,4,1,5,78
8627,"No tiene obra social, prepaga ni plan estatal",92,6,2,8,78
8628,"No tiene obra social, prepaga ni plan estatal",93,3,3,6,78
8629,"No tiene obra social, prepaga ni plan estatal",94,6,3,9,78
8630,"No tiene obra social, prepaga ni plan estatal",95,-,3,3,78
8631,"No tiene obra social, prepaga ni plan estatal",96,1,2,3,78
8632,"No tiene obra social, prepaga ni plan estatal",97,-,1,1,78
8633,"No tiene obra social, prepaga ni plan estatal",98,4,2,6,78
8634,"No tiene obra social, prepaga ni plan estatal",99,-,1,1,78
8635,"No tiene obra social, prepaga ni plan estatal",108,-,1,1,78
8747,Obra social o prepaga (incluye PAMI),,Mujer/Femenino,Varón/Masculino,Total,82
8748,Obra social o prepaga (incluye PAMI),0,10520,10826,21346,82
8749,Obra social o prepaga (incluye PAMI),1,10736,10986,21722,82
8750,Obra social o prepaga (incluye PAMI),2,11968,12418,24386,82
8751,Obra social o prepaga (incluye PAMI),3,13280,13330,26610,82
8752,Obra social o prepaga (incluye PAMI),4,14120,14534,28654,82
8753,Obra social o prepaga (incluye PAMI),5,14838,15113,29951,82
8754,Obra social o prepaga (incluye PAMI),6,14962,15543,30505,82
8755,Obra social o prepaga (incluye PAMI),7,15793,16428,32221,82
8756,Obra social o prepaga (incluye PAMI),8,15257,15752,31009,82
8757,Obra social o prepaga (incluye PAMI),9,15240,15554,30794,82
8758,Obra social o prepaga (incluye PAMI),10,14666,15389,30055,82
8759,Obra social o prepaga (incluye PAMI),11,15270,15825,31095,82
8760,Obra social o prepaga (incluye PAMI),12,15059,15708,30767,82
8761,Obra social o prepaga (incluye PAMI),13,15079,15714,30793,82
8762,Obra social o prepaga (incluye PAMI),14,14640,15253,29893,82
8763,Obra social o prepaga (incluye PAMI),15,14667,15435,30102,82
8764,Obra social o prepaga (incluye PAMI),16,14562,15035,29597,82
8765,Obra social o prepaga (incluye PAMI),17,15228,15303,30531,82
8766,Obra social o prepaga (incluye PAMI),18,14911,14861,29772,82
8767,Obra social o prepaga (incluye PAMI),19,14887,15101,29988,82
8768,Obra social o prepaga (incluye PAMI),20,13715,13882,27597,82
8769,Obra social o prepaga (incluye PAMI),21,12399,12647,25046,82
8770,Obra social o prepaga (incluye PAMI),22,12576,12854,25430,82
8771,Obra social o prepaga (incluye PAMI),23,12543,12947,25490,82
8772,Obra social o prepaga (incluye PAMI),24,12909,13333,26242,82
8773,Obra social o prepaga (incluye PAMI),25,13426,13690,27116,82
8774,Obra social o prepaga (incluye PAMI),26,13818,13781,27599,82
8775,Obra social o prepaga (incluye PAMI),27,14610,14524,29134,82
8776,Obra social o prepaga (incluye PAMI),28,15023,14624,29647,82
8777,Obra social o prepaga (incluye PAMI),29,15663,14923,30586,82
8778,Obra social o prepaga (incluye PAMI),30,17169,16239,33408,82
8779,Obra social o prepaga (incluye PAMI),31,17371,16317,33688,82
8780,Obra social o prepaga (incluye PAMI),32,16818,16079,32897,82
8781,Obra social o prepaga (incluye PAMI),33,16900,15872,32772,82
8782,Obra social o prepaga (incluye PAMI),34,17150,15994,33144,82
8783,Obra social o prepaga (incluye PAMI),35,18151,17054,35205,82
8784,Obra social o prepaga (incluye PAMI),36,17783,17021,34804,82
8785,Obra social o prepaga (incluye PAMI),37,17923,16721,34644,82
8786,Obra social o prepaga (incluye PAMI),38,17436,16890,34326,82
8787,Obra social o prepaga (incluye PAMI),39,18134,17560,35694,82
8788,Obra social o prepaga (incluye PAMI),40,18711,17987,36698,82
8789,Obra social o prepaga (incluye PAMI),41,17970,17040,35010,82
8790,Obra social o prepaga (incluye PAMI),42,19446,17992,37438,82
8791,Obra social o prepaga (incluye PAMI),43,18391,17517,35908,82
8792,Obra social o prepaga (incluye PAMI),44,17915,17001,34916,82
8793,Obra social o prepaga (incluye PAMI),45,17628,16322,33950,82
8794,Obra social o prepaga (incluye PAMI),46,15853,14993,30846,82
8795,Obra social o prepaga (incluye PAMI),47,15600,14444,30044,82
8796,Obra social o prepaga (incluye PAMI),48,14651,13539,28190,82
8797,Obra social o prepaga (incluye PAMI),49,14678,13412,28090,82
8798,Obra social o prepaga (incluye PAMI),50,14755,13175,27930,82
8799,Obra social o prepaga (incluye PAMI),51,14079,12521,26600,82
8800,Obra social o prepaga (incluye PAMI),52,13697,12161,25858,82
8801,Obra social o prepaga (incluye PAMI),53,13147,11674,24821,82
8802,Obra social o prepaga (incluye PAMI),54,13066,11164,24230,82
8803,Obra social o prepaga (incluye PAMI),55,12942,11521,24463,82
8804,Obra social o prepaga (incluye PAMI),56,13382,11717,25099,82
8805,Obra social o prepaga (incluye PAMI),57,13760,11633,25393,82
8806,Obra social o prepaga (incluye PAMI),58,13444,11587,25031,82
8807,Obra social o prepaga (incluye PAMI),59,13604,11646,25250,82
8808,Obra social o prepaga (incluye PAMI),60,14158,11469,25627,82
8809,Obra social o prepaga (incluye PAMI),61,14321,10929,25250,82
8810,Obra social o prepaga (incluye PAMI),62,15511,11139,26650,82
8811,Obra social o prepaga (incluye PAMI),63,14924,10529,25453,82
8812,Obra social o prepaga (incluye PAMI),64,15038,10636,25674,82
8813,Obra social o prepaga (incluye PAMI),65,15546,11806,27352,82
8814,Obra social o prepaga (incluye PAMI),66,14532,11794,26326,82
8815,Obra social o prepaga (incluye PAMI),67,15036,12127,27163,82
8816,Obra social o prepaga (incluye PAMI),68,14058,11497,25555,82
8817,Obra social o prepaga (incluye PAMI),69,14055,11528,25583,82
8818,Obra social o prepaga (incluye PAMI),70,13837,11163,25000,82
8819,Obra social o prepaga (incluye PAMI),71,13264,10398,23662,82
8820,Obra social o prepaga (incluye PAMI),72,13067,10261,23328,82
8821,Obra social o prepaga (incluye PAMI),73,12233,9209,21442,82
8822,Obra social o prepaga (incluye PAMI),74,11851,8571,20422,82
8823,Obra social o prepaga (incluye PAMI),75,11296,8133,19429,82
8824,Obra social o prepaga (incluye PAMI),76,10646,7446,18092,82
8825,Obra social o prepaga (incluye PAMI),77,10122,6897,17019,82
8826,Obra social o prepaga (incluye PAMI),78,9483,6168,15651,82
8827,Obra social o prepaga (incluye PAMI),79,8505,5383,13888,82
8828,Obra social o prepaga (incluye PAMI),80,8011,4894,12905,82
8829,Obra social o prepaga (incluye PAMI),81,7592,4389,11981,82
8830,Obra social o prepaga (incluye PAMI),82,7234,4174,11408,82
8831,Obra social o prepaga (incluye PAMI),83,6293,3622,9915,82
8832,Obra social o prepaga (incluye PAMI),84,5743,3128,8871,82
8833,Obra social o prepaga (incluye PAMI),85,5166,2588,7754,82
8834,Obra social o prepaga (incluye PAMI),86,4503,2230,6733,82
8835,Obra social o prepaga (incluye PAMI),87,4012,1837,5849,82
8836,Obra social o prepaga (incluye PAMI),88,3433,1547,4980,82
8837,Obra social o prepaga (incluye PAMI),89,2880,1198,4078,82
8838,Obra social o prepaga (incluye PAMI),90,2667,1025,3692,82
8839,Obra social o prepaga (incluye PAMI),91,2095,851,2946,82
8840,Obra social o prepaga (incluye PAMI),92,1789,629,2418,82
8841,Obra social o prepaga (incluye PAMI),93,1377,463,1840,82
8842,Obra social o prepaga (incluye PAMI),94,975,311,1286,82
8843,Obra social o prepaga (incluye PAMI),95,752,238,990,82
8844,Obra social o prepaga (incluye PAMI),96,532,157,689,82
8845,Obra social o prepaga (incluye PAMI),97,411,143,554,82
8846,Obra social o prepaga (incluye PAMI),98,299,79,378,82
8847,Obra social o prepaga (incluye PAMI),99,235,57,292,82
8848,Obra social o prepaga (incluye PAMI),100,86,23,109,82
8849,Obra social o prepaga (incluye PAMI),101,56,12,68,82
8850,Obra social o prepaga (incluye PAMI),102,51,14,65,82
8851,Obra social o prepaga (incluye PAMI),103,35,10,45,82
8852,Obra social o prepaga (incluye PAMI),104,9,3,12,82
8853,Obra social o prepaga (incluye PAMI),105,2,5,7,82
8854,Obra social o prepaga (incluye PAMI),106,7,1,8,82
8855,Obra social o prepaga (incluye PAMI),107,3,1,4,82
8856,Obra social o prepaga (incluye PAMI),108,4,1,5,82
8857,Obra social o prepaga (incluye PAMI),109,7,2,9,82
8858,Obra social o prepaga (incluye PAMI),110,5,1,6,82
8860,Programas o planes estatales de salud,,Mujer/Femenino,Varón/Masculino,Total,82
8861,Programas o planes estatales de salud,0,599,593,1192,82
8862,Programas o planes estatales de salud,1,553,551,1104,82
8863,Programas o planes estatales de salud,2,636,602,1238,82
8864,Programas o planes estatales de salud,3,688,715,1403,82
8865,Programas o planes estatales de salud,4,691,688,1379,82
8866,Programas o planes estatales de salud,5,800,830,1630,82
8867,Programas o planes estatales de salud,6,784,824,1608,82
8868,Programas o planes estatales de salud,7,805,840,1645,82
8869,Programas o planes estatales de salud,8,830,797,1627,82
8870,Programas o planes estatales de salud,9,836,834,1670,82
8871,Programas o planes estatales de salud,10,817,806,1623,82
8872,Programas o planes estatales de salud,11,832,796,1628,82
8873,Programas o planes estatales de salud,12,849,926,1775,82
8874,Programas o planes estatales de salud,13,772,856,1628,82
8875,Programas o planes estatales de salud,14,835,801,1636,82
8876,Programas o planes estatales de salud,15,743,851,1594,82
8877,Programas o planes estatales de salud,16,730,827,1557,82
8878,Programas o planes estatales de salud,17,760,739,1499,82
8879,Programas o planes estatales de salud,18,744,793,1537,82
8880,Programas o planes estatales de salud,19,800,731,1531,82
8881,Programas o planes estatales de salud,20,694,691,1385,82
8882,Programas o planes estatales de salud,21,677,636,1313,82
8883,Programas o planes estatales de salud,22,728,616,1344,82
8884,Programas o planes estatales de salud,23,714,662,1376,82
8885,Programas o planes estatales de salud,24,728,719,1447,82
8886,Programas o planes estatales de salud,25,752,688,1440,82
8887,Programas o planes estatales de salud,26,767,733,1500,82
8888,Programas o planes estatales de salud,27,860,847,1707,82
8889,Programas o planes estatales de salud,28,891,763,1654,82
8890,Programas o planes estatales de salud,29,857,761,1618,82
8891,Programas o planes estatales de salud,30,975,767,1742,82
8892,Programas o planes estatales de salud,31,899,773,1672,82
8893,Programas o planes estatales de salud,32,764,748,1512,82
8894,Programas o planes estatales de salud,33,810,716,1526,82
8895,Programas o planes estatales de salud,34,789,725,1514,82
8896,Programas o planes estatales de salud,35,812,779,1591,82
8897,Programas o planes estatales de salud,36,804,787,1591,82
8898,Programas o planes estatales de salud,37,908,720,1628,82
8899,Programas o planes estatales de salud,38,826,784,1610,82
8900,Programas o planes estatales de salud,39,845,798,1643,82
8901,Programas o planes estatales de salud,40,860,847,1707,82
8902,Programas o planes estatales de salud,41,832,727,1559,82
8903,Programas o planes estatales de salud,42,885,843,1728,82
8904,Programas o planes estatales de salud,43,917,798,1715,82
8905,Programas o planes estatales de salud,44,911,739,1650,82
8906,Programas o planes estatales de salud,45,831,732,1563,82
8907,Programas o planes estatales de salud,46,811,651,1462,82
8908,Programas o planes estatales de salud,47,781,626,1407,82
8909,Programas o planes estatales de salud,48,737,587,1324,82
8910,Programas o planes estatales de salud,49,804,594,1398,82
8911,Programas o planes estatales de salud,50,743,616,1359,82
8912,Programas o planes estatales de salud,51,721,573,1294,82
8913,Programas o planes estatales de salud,52,711,541,1252,82
8914,Programas o planes estatales de salud,53,695,568,1263,82
8915,Programas o planes estatales de salud,54,651,555,1206,82
8916,Programas o planes estatales de salud,55,617,572,1189,82
8917,Programas o planes estatales de salud,56,648,527,1175,82
8918,Programas o planes estatales de salud,57,649,519,1168,82
8919,Programas o planes estatales de salud,58,674,534,1208,82
8920,Programas o planes estatales de salud,59,632,577,1209,82
8921,Programas o planes estatales de salud,60,611,501,1112,82
8922,Programas o planes estatales de salud,61,454,494,948,82
8923,Programas o planes estatales de salud,62,446,472,918,82
8924,Programas o planes estatales de salud,63,401,459,860,82
8925,Programas o planes estatales de salud,64,282,400,682,82
8926,Programas o planes estatales de salud,65,330,345,675,82
8927,Programas o planes estatales de salud,66,232,245,477,82
8928,Programas o planes estatales de salud,67,243,212,455,82
8929,Programas o planes estatales de salud,68,193,184,377,82
8930,Programas o planes estatales de salud,69,198,179,377,82
8931,Programas o planes estatales de salud,70,235,165,400,82
8932,Programas o planes estatales de salud,71,178,138,316,82
8933,Programas o planes estatales de salud,72,184,134,318,82
8934,Programas o planes estatales de salud,73,174,111,285,82
8935,Programas o planes estatales de salud,74,127,109,236,82
8936,Programas o planes estatales de salud,75,123,90,213,82
8937,Programas o planes estatales de salud,76,85,75,160,82
8938,Programas o planes estatales de salud,77,124,98,222,82
8939,Programas o planes estatales de salud,78,99,65,164,82
8940,Programas o planes estatales de salud,79,101,57,158,82
8941,Programas o planes estatales de salud,80,89,72,161,82
8942,Programas o planes estatales de salud,81,65,55,120,82
8943,Programas o planes estatales de salud,82,75,39,114,82
8944,Programas o planes estatales de salud,83,61,34,95,82
8945,Programas o planes estatales de salud,84,49,33,82,82
8946,Programas o planes estatales de salud,85,52,41,93,82
8947,Programas o planes estatales de salud,86,43,24,67,82
8948,Programas o planes estatales de salud,87,34,22,56,82
8949,Programas o planes estatales de salud,88,35,11,46,82
8950,Programas o planes estatales de salud,89,41,15,56,82
8951,Programas o planes estatales de salud,90,25,8,33,82
8952,Programas o planes estatales de salud,91,18,12,30,82
8953,Programas o planes estatales de salud,92,14,8,22,82
8954,Programas o planes estatales de salud,93,14,3,17,82
8955,Programas o planes estatales de salud,94,4,10,14,82
8956,Programas o planes estatales de salud,95,4,3,7,82
8957,Programas o planes estatales de salud,96,4,3,7,82
8958,Programas o planes estatales de salud,97,6,2,8,82
8959,Programas o planes estatales de salud,98,7,1,8,82
8960,Programas o planes estatales de salud,99,6,2,8,82
8961,Programas o planes estatales de salud,100,-,1,1,82
8962,Programas o planes estatales de salud,102,-,1,1,82
8963,Programas o planes estatales de salud,105,2,-,2,82
8964,Programas o planes estatales de salud,107,-,1,1,82
